Date,Price (Open),Price (High),Price (Low),Price (Close),Real Volume,Circulating Marketcap,Realized Marketcap,Adjusted NVT,Average Transaction Fees,Block Size (bytes)
2021-05-02,1.6517602110792342,1.6591679518238776,1.524792591650737,1.5616786517411165,2021166373.6092951,62387402517.993286,68605379186.00316,162.071346355031,0.00354719943697922,0
2021-05-01,1.5934710891134782,1.6675800286295068,1.5238561135812059,1.6524943011823006,2499267755.3709445,60350443643.194176,67891258119.55793,42.066241154293,0.0036462378551067477,0
2021-04-30,1.4001191381594604,1.6413869550176263,1.3755012030396834,1.6006694858472397,5017969416.613817,52782561206.84125,64937352717.61029,66.931503819813,0.007248285651163378,0
2021-04-29,1.3598896731772385,1.4207413751236246,1.327746321241193,1.398752326453993,2483588507.7727413,51220917241.113235,63393115710.7746,84.681299425543,0.0032024652492924567,0
2021-04-28,1.402694922979947,1.4502738371587438,1.2836301344909475,1.358354748057907,3006315172.6654,52830648228.70191,62803625047.69256,81.94141299556,0.0027979185697458824,0
2021-04-27,1.3688102583563124,1.4639712860468619,1.3291214307296304,1.4034142812707489,4697108642.96926,51373103161.0314,62822876346.68987,53.43018928769,0.003866560066770353,0
2021-04-26,1.0362191989109562,1.377006996242174,1.0144813818656098,1.3644846075420332,4874098394.692741,38964829207.163216,62729150708.760765,59.295104932381,0.004002803675597991,0
2021-04-25,1.0500620225684625,1.157508967414919,0.9427691099296842,1.0361389125208507,2542459771.972368,39552253447.56751,61273463608.67239,95.304132453447,0.002004125080907786,0
2021-04-24,1.1735519938723509,1.1753957452075872,1.0215861366226577,1.0503966800253355,2373727735.750228,44006713862.34588,61447687019.84722,110.642735542386,0.0021165831293628477,0
2021-04-23,1.1606463788566252,1.2295512586879649,0.8925523397036075,1.1718502352956945,5864276796.324642,43410825471.71352,61831249439.54764,43.388837353013,0.003128205976696558,0
2021-04-22,1.2951690218677876,1.4257247140952198,1.0929991989601504,1.1555401359253832,4212151797.488818,48466350279.70556,62163681787.524635,55.610442143201,0.003038688290601946,0
2021-04-21,1.3860734696708552,1.4658015562277293,1.2761324288929257,1.2912953646343188,3652351227.3964763,51843992369.777016,62602536140.59153,64.212130663359,0.005717436077106351,0
2021-04-20,1.313011852056302,1.4487940520865399,1.176383458773658,1.3870006126432395,4424089372.854772,49010058861.00938,63010108971.55577,59.066655534224,0.00470992361123947,0
2021-04-19,1.4095,1.536229878166399,1.2359415687496282,1.310687382337528,4627128363.90859,52775076892.56391,62284819315.431984,60.528125270763,0.003468939364969936,0
2021-04-18,1.5443712802783114,1.5662181147690657,1.1044899602615121,1.4110080898807738,5945970959.239097,57529003556.418144,61907212894.33678,52.687858138398,0.003385529185139574,0
2021-04-17,1.553630804901439,1.7436817134861455,1.5325371376646528,1.540793109392585,2927115939.273349,57916274348.632324,62580814116.05917,102.739129460597,0.009969370705820628,0
2021-04-16,1.7661533135726157,1.8125084261618296,1.4127964993806525,1.550325328808381,6375120735.851791,65827129325.13624,62669399862.85494,53.382367755206,0.005141390804037893,0
2021-04-15,1.838313195035813,1.885953811070929,1.6519611943730326,1.7596912374333553,4795883043.715982,68430109935.04687,63289895393.22342,77.613156117382,0.005416666587472403,0
2021-04-14,1.7978189705573693,1.9672586228122075,1.5557500875594494,1.8347719253347046,8582943882.809272,66989062981.83588,63403656039.73414,48.410843958498,0.006860173060250637,0
2021-04-13,1.4662243903136603,1.8898403919205458,1.4174835858063575,1.7959702527923411,10685581553.837097,54678864880.30922,61820539004.74875,48.074929216419,0.00796745964026254,0
2021-04-12,1.356105460759207,1.4742584528286604,1.31719774363919,1.4683037338282559,3829606888.912099,50348842239.84251,59593307746.39815,62.095425742771,0.010225127327429034,0
2021-04-11,1.3760334329516775,1.4973047233676204,1.298890033748699,1.3509488392806803,6261449098.083517,51190310681.673935,58693705433.78183,66.451480290617,0.004770220079654232,0
2021-04-10,1.0176759293144257,1.4023746465249771,1.0057021524975296,1.3721292963015994,8224940312.661806,37862510206.91957,58148768765.30293,49.295273477975,0.004522569923903396,0
2021-04-09,1.0530566830166004,1.0845942138954323,0.9808189019356611,1.0172156054904413,2482134137.0035696,39288114573.25175,56410615449.82749,59.948547697315,0.00236661846047961,0
2021-04-08,0.9154634698152444,1.0726947666276023,0.901149337376851,1.056084170036413,2958297203.862388,34090309451.37013,56296602928.945946,63.775990291575,0.0023290636373970754,0
2021-04-07,1.0928506594090417,1.10892036208593,0.8548425007326184,0.9156286832955977,4771415091.224011,40788271377.54649,55418048055.95804,41.938692486402,0.0021825272770426033,0
2021-04-06,0.9178785965346826,1.1187968568821893,0.7963488342600679,1.0968137902495358,9003599099.424007,34028498420.656586,55744071797.155876,29.307614708848,0.003108894233069025,0
2021-04-05,0.635086312737305,0.9393777814845619,0.6194457824505991,0.915646587894877,5967888136.344416,23566661927.983017,52310846301.20991,26.803651402925,0.0023847617354124805,0
2021-04-04,0.578208453848488,0.6360556746989032,0.5659755025807154,0.6350674087196275,817995408.728266,21426880812.090122,49883315189.71569,92.63977154191,0.0007786668524056671,0
2021-04-03,0.606861762730765,0.6423796233326952,0.57309155919228,0.578655419303174,1347825064.6895404,22525490459.379486,49683365494.92703,65.329453970161,0.0012560058637669119,0
2021-04-02,0.5723878756817068,0.6110228371807593,0.56435,0.6070908645865536,1067774011.9642243,21169929206.0708,49752347501.92459,50.563326399295,0.001173915581516415,0
2021-04-01,0.5699266494004991,0.5959903501115807,0.5485358750642767,0.5706542903391724,918053154.5459452,21133406135.442204,49547288674.669075,37.035356047517,0.001367345705434366,0
2021-03-31,0.5627828594508688,0.5770112075765922,0.5268504571781184,0.5701194528428113,909834576.7727014,20832212786.984806,49703644742.21237,61.950116469047,0.0008554654404407868,0
2021-03-30,0.5656570213127353,0.5872599992149072,0.5588624896992938,0.5625499244252053,718874967.4868785,20929167469.078712,49611365867.74586,76.016357881871,0.0011558762147414797,0
2021-03-29,0.5459277982067017,0.5709630768869709,0.5431389484106213,0.5653771759946775,645524111.1260118,20171693055.521107,47795215619.90398,85.554643803706,0.000696830065455335,0
2021-03-28,0.5483068627414633,0.560764772499819,0.5388671613531135,0.545406207319219,413448878.4020371,20238499535.06431,47742546231.150986,142.709551977207,0.0007635786808613704,0
2021-03-27,0.564253138246036,0.574976375425112,0.5337144007709922,0.547660405482616,572937821.1900754,20833077937.500435,47751618548.935585,143.691362740149,0.0005780885884781356,0
2021-03-26,0.5120080202389479,0.5790119995637386,0.5103585389193682,0.5639525854090006,1047895787.3416593,18872958655.819782,47789923753.44745,71.157997258907,0.000727051347763302,0
2021-03-25,0.4827002091733201,0.5245786778797991,0.45524216980852267,0.5108720319444534,1003485724.0265477,17740176995.41151,47447954007.258484,72.341436121624,0.00053876786165999,0
2021-03-24,0.5503317938062401,0.5633087341804027,0.45103229734723865,0.48021794233455317,1083513179.3457172,20258803708.76149,47319711182.78728,42.815444206643,0.0005731256516476262,0
2021-03-23,0.5450473254405744,0.5967081843994224,0.5377423395347682,0.5496671741864475,1380421655.8053627,20120436279.326145,47553854549.20192,66.560457948356,0.0009154867500374929,0
2021-03-22,0.5165285593451742,0.6004676327681105,0.5010872898921778,0.5443276824025354,2178581624.556799,19090893154.881355,47474883614.311165,42.190813234793,0.0008186918545161203,0
2021-03-21,0.5243441741643327,0.5468375095683391,0.49535037205676913,0.5168197447670203,1005441709.1727782,19434393310.348164,47227745946.81109,73.545510696273,0.0006092038045625291,0
2021-03-20,0.46691336624122537,0.5504415766226499,0.46441743764062715,0.525927848241998,1411504762.9686017,17232314546.767155,47192011458.60872,56.018672953853,0.002714881297422013,0
2021-03-19,0.4688215795686315,0.47551940622640604,0.45871218997493873,0.46659239567902433,369271191.23048675,17312926050.674667,46832738041.27779,108.333839384949,0.0005661114353568394,0
2021-03-18,0.4705856533995892,0.49038420905683067,0.4652174642798276,0.4689420904894708,592694096.011216,17339381819.764065,46836927731.47556,91.45432710772,0.0006908627533920033,0
2021-03-17,0.4605038971987106,0.4823802550648805,0.4530714296663403,0.4699622008436626,602070765.2739025,17001248363.51923,46817316907.65026,78.080696167604,0.0005699380401891047,0
2021-03-16,0.4353311939659689,0.5216515318605346,0.4273239403013009,0.4605041345775434,1587259966.8994918,16078442004.679943,46744204072.36052,39.911384304754,0.0005978941355313012,0
2021-03-15,0.4393563267203369,0.4479859349899189,0.4225,0.4358148929758123,538625049.3869361,16224649056.439344,46590486265.72767,41.208035843688,0.0005664842192999617,0
2021-03-14,0.4587279594343228,0.46156992060574653,0.43832001411316235,0.43902109643639586,382991493.2224405,16914476181.079493,46671986108.830574,116.878887771637,0.0005499003818764711,0
2021-03-13,0.43914534770124075,0.4719709748760752,0.4107679139224604,0.4577250960440947,549290479.031925,16206743458.945152,46749172552.58192,53.316133088476,0.00053369477112821,0
2021-03-12,0.4521797068185834,0.46477074916892325,0.42327754342544455,0.43959188575558594,556398779.7188041,16659736683.025793,46566178024.51253,80.166176494751,0.00046801175313631845,0
2021-03-11,0.4623146085572609,0.4645056233093966,0.4406981177550978,0.45202261735837473,526866368.34122217,17031071336.830462,46636922409.139404,67.096014793085,0.0005530628526846746,0
2021-03-10,0.4857352341051795,0.4889964524383525,0.4548312365312645,0.4618531237530032,639501294.2374573,17879945916.330635,46669687113.92115,75.421905601683,0.0006237911526606013,0
2021-03-09,0.4737527882394607,0.4879099582970967,0.47122187633149465,0.48526569505197364,494625175.33171606,17424326693.146008,46735871754.53418,96.171095570184,0.002135664040494002,0
2021-03-08,0.4659938526641684,0.490134419820604,0.45476338487706336,0.4743711300751162,696301388.1069264,17114771163.674366,46703632379.55443,99.600193014325,0.000717934088226699,0
2021-03-07,0.46276718545824624,0.46904465940030593,0.4567219828953094,0.46576272924825096,369999347.5922734,17012235276.299212,46634744803.91845,166.020333408795,0.0004903565840136152,0
2021-03-06,0.45626338619894363,0.47299997768801466,0.4491249884402937,0.46295693388213816,415308876.756282,16726301323.546425,46623912855.056656,171.031166980041,0.0004374615907096345,0
2021-03-05,0.4824360668910228,0.484578641461103,0.4458344914686408,0.45480216864321493,742274561.3469154,17725286067.61812,46595819066.86152,88.84416106008,0.0005583463763215088,0
2021-03-04,0.44901785552455764,0.49454560346748855,0.43461869311887563,0.48101027428438264,1224121666.2405903,16489573450.650677,46680012454.00294,89.054858975817,0.0017844540336784732,0
2021-03-03,0.43555939935226623,0.46861087764474396,0.43063662165354405,0.44855935871566294,615471501.6863747,15989668073.18663,46559388766.99325,97.989105343827,0.001023710785854027,0
2021-03-02,0.44595439906779316,0.45580731726077006,0.42214414850576326,0.4361462328907282,611570512.8268371,16329829532.951324,46491591298.35648,94.590422165432,0.0012300513957864672,0
2021-03-01,0.41580564046013424,0.4549022216002211,0.4127861977563465,0.4456725988244688,605779209.1659149,15251614223.714998,46575623201.56363,36.377553211418,0.0005124361485297372,0
2021-02-28,0.4362714126579221,0.43902971663892243,0.3931734432679098,0.4162604432049493,628273112.8025297,15979238398.056482,46492502017.548035,110.61115330093,0.000408446491439607,0
2021-02-27,0.42792772520401534,0.45988233909263615,0.4270678520894066,0.4364005335754985,586468087.2058172,15660470462.663857,46605589046.974106,128.088325263266,0.007901023828845017,0
2021-02-26,0.43342339149236436,0.45079188431350176,0.4106612066793861,0.4280148466090618,884849632.0046906,15887110896.164726,46578251555.46616,83.444561842587,0.0004862841304019382,0
2021-02-25,0.46992863304692545,0.48382486282645343,0.42366763662546675,0.43591164185072506,728960053.5414418,17173972349.800257,46771932581.8851,100.409696064293,0.0005644988097260409,0
2021-02-24,0.4743156277232456,0.50265,0.4514578490461353,0.46905485254746154,1066480259.1545819,17392643377.22045,46905820316.19491,55.465206836342,0.0005866228808289079,0
2021-02-23,0.5679560266136582,0.5718063009304972,0.36246471497602584,0.4760335956262762,2436360293.6767898,20646864580.279633,46997070310.10179,29.804402437789,0.0006025581715225449,0
2021-02-22,0.5444924905990561,0.656374013196754,0.5068504698418553,0.5666779542113293,4464737111.328361,19857429914.125217,47572891601.97268,38.153498172662,0.0009575870060057789,0
2021-02-21,0.5142015776710338,0.5586989567948084,0.5037016204187097,0.545103999201768,1124941463.5182915,18709111725.58934,47311713270.839,105.767918206475,0.0018332748310592583,0
2021-02-20,0.5640183427074649,0.58365,0.4730956991960686,0.5121182072843308,1608582376.9120395,20529493705.389935,47211842071.355255,62.083848149,0.00132706872554702,0
2021-02-19,0.5308200329243171,0.5819295137336963,0.5133378535596651,0.5649553703920327,1370215342.6456227,19337006675.279686,47441232247.08594,77.559822353479,0.0013808850700989023,0
2021-02-18,0.5355367101994333,0.56006241459173,0.5187937914532799,0.5320992694486402,904895609.3879336,19448679072.774952,47282733387.20791,82.769849744022,0.0009171584165124526,0
2021-02-17,0.5197199572345472,0.5575047344410611,0.49326144744931827,0.5348061935251011,1168485639.2196221,18863162075.055756,47298542405.05735,76.440752055681,0.001008481918612606,0
2021-02-16,0.5508759591847214,0.5803712317597182,0.481500349199488,0.5201137636434932,1508006213.3217316,19972937147.94306,47149912264.69066,54.360913572877,0.0007877089441701624,0
2021-02-15,0.5947529372775097,0.6050179642808347,0.5087603662553222,0.5498496827430277,1662391058.8849537,21506633996.053783,47262230297.58662,56.195999249794,0.0007323711262633957,0
2021-02-14,0.6347000322843428,0.6406277222561781,0.56,0.5928724510022471,1513068061.087079,22939269452.71641,47528256832.49719,94.386315219216,0.0009654958640399141,0
2021-02-13,0.6110074962125085,0.6434742846938628,0.5422764856383737,0.6338191727849598,2320641840.054115,22081032784.583946,47658209260.74084,73.285146463375,0.0009893247705847984,0
2021-02-12,0.5285942554075939,0.6207726993433923,0.5191775629611521,0.6102789176584715,2287892592.141938,19090097251.27238,47456559039.64244,54.032231399388,0.0010029642367619454,0
2021-02-11,0.506195568288949,0.53507718133777,0.5003209583722984,0.5283860012314278,1147266852.350209,18280333162.17115,46725759882.05289,91.332411061692,0.0008703426866174075,0
2021-02-10,0.47710813272300656,0.5429148325127907,0.44973205247670234,0.504767691482585,1912473524.5095305,17243075655.38532,46636242366.09727,61.698874471856,0.0007831777795628502,0
2021-02-09,0.45232057095796424,0.4917751644223141,0.44876693453538474,0.47708022130276023,1417496424.3641934,16333018746.509645,46422690337.09724,48.503048239197,0.0006774904521512899,0
2021-02-08,0.4189406508206052,0.4727891614157257,0.41261944798078465,0.4515838698546397,1245196894.3345082,15149735648.180199,46226576433.06574,63.288437515954,0.0005443772580539071,0
2021-02-07,0.4426991652202288,0.4515750532265126,0.3917129961084303,0.41918805227780703,1113264409.7766943,16005717458.055033,46039299836.00463,98.145176145187,0.00044788842188650394,0
2021-02-06,0.4518740921824828,0.4572632025955202,0.42324274890625907,0.44341807938759525,912783787.7065271,16299821985.251999,46141036879.84175,55.783433670265,0.0005121899702820951,0
2021-02-05,0.44811287502994573,0.47254604067109546,0.42451832569425046,0.45247648299046295,1636940627.221892,16157998730.042238,46241935467.634254,24.655528958471,0.000607926692417137,0
2021-02-04,0.3980091408256301,0.48187253679540004,0.3796324506550556,0.4458284831185823,2295770540.1687675,14337870705.92342,45835866048.69917,54.687793977977,0.0006026721367748145,0
2021-02-03,0.3726030536477481,0.4198257750039986,0.3723563841432114,0.39776192803584354,1331849888.7331324,13430611243.965658,45362474677.20033,53.965390239222,0.0004685911178498732,0
2021-02-02,0.37372910443823526,0.41179965283692926,0.3402970339108937,0.3729732610057167,2146016689.1323645,13434343759.255407,45163980000.61139,40.552374688037,0.0004413209457258381,0
2021-02-01,0.4950791446433609,0.755757458679653,0.3594864742079813,0.3714611041257994,11721638041.158796,17828632125.139545,45213929066.931114,12.741219858501,0.0009270012781917432,0
2021-01-31,0.44757715645361656,0.5133214278587122,0.38636962113088436,0.49563380991410927,5060318907.124672,16082627350.273354,46002026884.52675,24.824359351764,0.000983078030248472,0
2021-01-30,0.28312998658961497,0.5174487947551917,0.27772235128229483,0.44421803502659546,5732256135.995411,10177344180.996145,45113712342.15341,33.879119135675,0.0006713183958328718,0
2021-01-29,0.2649124562593841,0.31837025056417734,0.25986205218186775,0.2830456188758776,1401815640.5013356,9513205059.657934,43857415326.10761,51.014804180765,0.0002492350649833067,0
2021-01-28,0.25154225355574067,0.2706081482594187,0.24751152980801217,0.2648663525784054,342339483.0887217,9037566559.894573,43721205560.415306,87.778121179617,0.00020841812939453286,0
2021-01-27,0.26882311215992266,0.26896984585649497,0.24368663328661477,0.25097782083606934,328173691.2911266,9635600453.677818,43645282848.50634,109.009483281773,0.0001761097041611838,0
2021-01-26,0.26740462948093213,0.2712243253179047,0.2581140827431642,0.26868171665034946,271284464.4515833,9595452396.67213,43815890752.38377,122.246991836844,0.00019365234737415453,0
2021-01-25,0.2736713722751143,0.2852034235570999,0.26691710201710933,0.2675705491396447,344880658.81928736,9800482147.89592,43824374672.49308,108.248136725822,0.00025000179310516305,0
2021-01-24,0.2716318629541492,0.27814662047504096,0.2684417796449064,0.27365561576539515,265318461.21120363,9730169755.81097,43856842521.216675,184.050317386857,0.0001644682588860285,0
2021-01-23,0.27297919059293074,0.28394714674134086,0.26575540132128256,0.2718730958376144,324454266.6449975,9781895181.422333,43870534557.39338,147.010062700684,0.00016489609703163258,0
2021-01-22,0.2678113256079328,0.27844288514663773,0.2403808926140377,0.2725298174921592,521524650.94756943,9591083030.48241,43890863496.59188,77.367162263886,0.00017059273728216098,0
2021-01-21,0.2955728270930341,0.3080126075020033,0.2590682501612663,0.2678113619575118,702843810.1553729,10561683306.5351,43907092148.50231,77.266386168922,0.00020292592737464085,0
2021-01-20,0.2943009006403715,0.312039238309654,0.27986474000490097,0.2955429222466862,631286446.6276149,10504241330.749968,44092979889.74069,50.670232386381,0.0002448339503833552,0
2021-01-19,0.2854792459704598,0.32955213845699827,0.2840386752288438,0.2941553298192031,1031351524.4201573,10168305916.856234,44047008694.85403,64.051168802105,0.00025868276804260753,0
2021-01-18,0.2774320270989108,0.2887841080890031,0.27148733816639586,0.28535791135403543,435433054.1686546,9881836476.499817,43922099249.15738,71.429214551148,0.00021802396971356525,0
2021-01-17,0.2793173738372427,0.2857063271552128,0.2685065969786336,0.2773582868470651,414991406.66192627,9940823887.68873,43868053418.182785,133.972088480417,0.00030853208682729056,0
2021-01-16,0.2809906137887904,0.2968231292008229,0.2752970426042422,0.27913917268703325,534792626.35595965,9985732637.536161,43886957037.630424,141.791947967229,0.00020815249993989297,0
2021-01-15,0.29605646347711795,0.3029988462998533,0.26143724554082637,0.27994873951686566,654481543.4078119,10523449737.631903,43873376840.28068,80.343239587575,0.00021940177085512207,0
2021-01-14,0.30613244799833045,0.30910012075485904,0.2833176309765715,0.296139945964956,718767604.7438986,10888717232.596571,43981462455.23652,80.125934446693,0.00025398851341364083,0
2021-01-13,0.2926253138705804,0.3101393153194649,0.28448085487585684,0.30584273692505637,654551045.3507893,10417504743.606218,44029604584.640434,99.86171213788,0.0003216404374528646,0
2021-01-12,0.2880489485021132,0.309927581958206,0.27693525321244244,0.2924939424616819,906324042.2140175,10237202589.793365,43933711144.09982,61.748360704757,0.0002624611948715702,0
2021-01-11,0.3150651923293133,0.31619786560342417,0.25243634315617286,0.2876310705941974,1562780222.9764912,11210864692.045902,44002928348.16391,51.919163837109,0.0002356468961045077,0
2021-01-10,0.32562254715392075,0.36912597983867923,0.28642603533588024,0.3149681384655024,1548558767.0453396,11581202706.306252,44210960777.01161,65.11000950069,0.0002941833422049252,0
2021-01-09,0.321356856729902,0.3405493233961904,0.3057283734268013,0.32555418865247976,1022383487.9871975,11404191535.708496,44284243018.00537,69.564007144857,0.0003034912299171891,0
2021-01-08,0.3234889612433121,0.34675247383196306,0.28119541373844753,0.32079056837392117,1693669352.9485192,11523658126.130253,44208886743.09364,44.872070199329,0.00030438152680540014,0
2021-01-07,0.2494592924279771,0.3712515614171463,0.2459985456198716,0.32415859502728794,3658938128.9030104,8896090466.430372,44143267188.92395,29.475063253468,0.0003518185605032659,0
2021-01-06,0.22611627881119947,0.2780577591625225,0.22168428040552712,0.24917067876985313,1306267372.6518455,8056047173.683365,43579957341.53705,36.250161746181,0.00025139631840547877,0
2021-01-05,0.23590212986129513,0.24281386465120322,0.2179307222779117,0.22626585725266748,780005158.9188706,8435671420.350069,43459538818.681244,53.283742257709,0.0002148567417558049,0
2021-01-04,0.22515507402401075,0.26268493842965224,0.21371191234128256,0.2358121068193856,1050242472.9659882,8059190057.723897,43491907184.90377,42.776877472354,0.00022992077537325572,0
2021-01-03,0.22100947165963794,0.23848130751875926,0.21523121013757074,0.2255377636417083,801630163.7576113,7861440162.389356,43872737858.05076,51.850683643609,0.00023520460559224763,0
2021-01-02,0.23760920304074856,0.23884624251410919,0.21066876731103648,0.22083399852051275,748337003.6759804,8455735884.778184,43965158490.50626,62.988069585684,0.00022432750359602826,0
2021-01-01,0.21954155646518614,0.2507225806633556,0.2162641759319803,0.23799420822556283,983640369.8469564,7806502477.271782,44106018228.91203,33.079418157395,0.0001672158782657424,0
2020-12-31,0.21154978788945297,0.2294174940808176,0.2052421674619794,0.2197911164357058,820307481.283603,7522598535.125654,45091261570.09094,47.571278918133,0.00018332801417507143,0
2020-12-30,0.22125563769058867,0.23657107048458156,0.19180807384942217,0.2114499606969807,1480239545.6076553,7851311557.56287,45081309387.43877,20.247950101406,0.0002658169286096622,0
2020-12-29,0.24896700280714287,0.25101889782067605,0.17223052113506826,0.22113993748353158,2781805667.436221,8831048664.527042,45295607803.08019,15.744726525697,0.0003004672664077711,0
2020-12-28,0.28340573483082443,0.3094587430243074,0.23395082163323044,0.24790037076470484,1264150558.8354077,10032459694.836512,45878556821.212006,47.363670517854,0.00024102154730971587,0
2020-12-27,0.29458827989795106,0.31130895156604105,0.26584410816901155,0.2834973363270433,1309102584.1756296,10452224934.772367,46287541192.48138,63.032020398357,0.00021599651247465452,0
2020-12-26,0.31808254360229493,0.32786188385564907,0.28280218528336587,0.29450937073898276,1488653705.0200174,11291572226.78852,46405366276.944275,77.131768797353,0.00021964080671959217,0
2020-12-25,0.3405162104657811,0.38523523148588906,0.27953212622953044,0.31768277381989524,3447068153.2906866,12102472358.199863,46532579657.428894,33.171470291018,0.00025712161112506144,0
2020-12-24,0.25977943506867485,0.38316880238090234,0.24031461242296578,0.33863173692079634,3059236998.9066954,9235803248.61751,46839554056.306206,22.85447636778,0.00033840448339159096,0
2020-12-23,0.44903507954740096,0.4497290935866006,0.2100553461169926,0.26028491962197375,4967572962.499868,15962214654.331268,46497639294.38054,13.993590596373,0.0003441552439450406,0
2020-12-22,0.5146740954823126,0.5221351956576716,0.3992227682633256,0.4465562479860008,2421402152.919637,18262053057.876877,50121311857.06693,43.28700365342,0.0004967091955718022,0
2020-12-21,0.5563454255767987,0.5693720680686134,0.4981499012337892,0.5145434255192104,1103705871.1347845,19730159922.98152,50607924567.3318,88.297483333333,0.0004868504111520051,0
2020-12-20,0.5777687546700585,0.5867766780178667,0.5299204128620568,0.556179253108442,913965540.0457646,20476793590.059357,50878080993.440155,145.307603540886,0.0004595625136938513,0
2020-12-19,0.5848729098363713,0.6046419734398916,0.5663678791518083,0.5773848764967452,1001198159.0329897,20711360988.75678,50971000891.336,167.859851716928,0.0005210099288126986,0
2020-12-18,0.5771116314598419,0.6140819352901772,0.5508357155912814,0.5840759961102249,1397155496.9895809,20453679104.52361,50951296041.130775,74.896926656056,0.00047627337816241727,0
2020-12-17,0.5709415540275283,0.6596183574681151,0.5378599754586534,0.5773087505173037,3238254367.7888117,20203789424.352085,50897223470.61742,54.69733697667,0.0005215133277354272,0
2020-12-16,0.46853278553803474,0.5758464492813018,0.4373252736887432,0.5702276473129898,1897064698.0589683,16573197133.787676,50706343389.55593,56.848987810516,0.00045124032364311095,0
2020-12-15,0.49785843487220055,0.5071887933278313,0.4644856925705417,0.46827108789939453,762597831.7245461,17604845589.087933,50126626498.53223,72.072664735556,0.0003435381333760892,0
2020-12-14,0.5134033263543012,0.5190641940161693,0.48888667229629734,0.49738225900678307,523109729.56026167,18164594844.724133,50316010727.63566,53.268031195274,0.0019946688891945776,0
2020-12-13,0.5056543757846973,0.5279714005207949,0.48584724215503655,0.5133564055426685,837567487.9803854,17860114930.25575,50481501049.8903,99.918886122584,0.0004152797819917376,0
2020-12-12,0.5471941438027761,0.5538035903099636,0.4855154803109503,0.506651884254079,1450586253.0745368,19584850232.46809,50464741581.39591,35.489553447868,0.0005904809691526465,0
2020-12-11,0.5719790243402813,0.5887263880165909,0.5259834726547934,0.5522033188094467,1574774607.4687808,20162543390.504227,50798919201.95574,23.828531556962,0.0011185716981135156,0
2020-12-10,0.5833881917012489,0.5883676341563536,0.5529256926967702,0.5725936974627438,950499011.0657202,20570280426.472496,50879791267.19615,22.097301810971,0.0009264804693487627,0
2020-12-09,0.5589318007079308,0.605218711834228,0.503454869080371,0.5829388862033078,1569324323.6578453,19512195740.278187,50345731172.96208,41.582390335302,0.0006734996357775553,0
2020-12-08,0.6085217218994013,0.6105808187424985,0.5498185548660999,0.5586272492386172,796401218.2330434,21117002829.461037,49969670199.388054,31.577696044011,0.0005497457291080032,0
2020-12-07,0.622750245427792,0.6242224892773978,0.5908456152691507,0.6083717047574381,701869675.6944953,21567900414.32719,49579335079.65972,68.392404571052,0.000650699800460904,0
2020-12-06,0.5856583935463419,0.6286671140426492,0.5796295670486559,0.6189445081559136,946795236.2655683,20258078315.0076,49373093854.33188,98.071218469182,0.000616847994872155,0
2020-12-05,0.5539481239483988,0.5967499190870331,0.5485470796413509,0.5855505144345553,704945518.4706903,19135192826.21375,49167373203.99887,84.330951581314,0.00045963881925701824,0
2020-12-04,0.6308789404080128,0.6347870455450635,0.5427340049482515,0.553854589446735,1117744525.845648,21794869490.792763,48906037465.897804,81.276441440759,0.000537878344944862,0
2020-12-03,0.6305073356954664,0.6425147181433685,0.6153730153389676,0.6310231296254104,657936160.0953829,21759967710.721878,49196460812.60048,87.20573736925,0.0005863818286300034,0
2020-12-02,0.6111918331541442,0.6371988793523774,0.5951008169020219,0.630410142548617,1013872550.3878658,21097819932.618706,49188581434.799545,99.418836564383,0.0006264814913150216,0
2020-12-01,0.6646106982099994,0.6813198302596545,0.5717863499632903,0.6114771553918049,1865890670.41633,22953057091.18256,49067519913.40662,34.098564219473,0.0006468654929171997,0
2020-11-30,0.6059055191971322,0.679966355880852,0.5991759584435854,0.6645083493206645,2091421071.6817796,20763653373.151966,45859356053.47568,51.565360069252,0.0006704273378564372,0
2020-11-29,0.6260655117649515,0.6374911160533668,0.5831314373865887,0.6059539792445408,1210384123.0237563,21320376302.63704,45229810987.17695,127.588775699825,0.0005461668079907974,0
2020-11-28,0.5609782724231311,0.64968919263009,0.5390913449685166,0.6264639483280686,2231399544.392934,19103134656.98533,45235757889.63849,90.866656074767,0.0004613984684992122,0
2020-11-27,0.536286181625251,0.5881055314879235,0.5034532993799244,0.5626034419902384,1924305644.634637,18242855665.611748,45050538200.25038,67.900825760679,0.00043805900507006533,0
2020-11-26,0.6331996586970527,0.6521506339446568,0.4565660329405927,0.5372380566587343,4074338674.8752084,21556619080.076046,45021300641.99768,42.213757787354,0.00048654160317535206,0
2020-11-25,0.6928032172688184,0.7246469022987854,0.5811926282121455,0.6304662714340137,3576756389.383586,23447897030.080387,45160652337.83761,51.2331051665,0.0006730370178706457,0
2020-11-24,0.6167624027496689,0.8416299926326358,0.5690007968755703,0.6939436888526211,6257887316.619268,20995708439.181087,45422666421.767,23.380729837747,0.0009431964687482535,0
2020-11-23,0.4455631304808353,0.6233991782577643,0.4315178815709291,0.6163901067172493,2826823544.111393,15100211049.193506,43668638449.3494,46.66489257378,0.0007243483872514107,0
2020-11-22,0.4628768932531648,0.4971057344482139,0.4023507107837409,0.44651512786361736,2706728909.85977,15681355847.405302,42518108139.675186,59.903611049362,0.000380499401564472,0
