"Date","Price (Open)","Price (High)","Price (Low)","Price (Close)","Real Volume","Circulating Marketcap"
"2022-05-18","0.43721069987315286","0.4419711732515239","0.40329587828605307","0.4047736830541801","208405872.88242492","21136121108.37903"
"2022-05-17","0.4227002222462668","0.43974524492911926","0.4165981064163433","0.4374506792594868","184411744.9434527","20434639620.045666"
"2022-05-16","0.44741055317323314","0.4474233255206375","0.4079070818201672","0.42222708599826947","190310634.45551205","21629213648.65936"
"2022-05-15","0.42571604981443545","0.4492781933684522","0.4144718309000218","0.4475278346200147","109198853.29026303","20580434077.366344"
"2022-05-14","0.42263460576394735","0.44014698883899245","0.39509238229287946","0.42573835693082285","164766172.30708387","20431467515.800705"
"2022-05-13","0.38455545629188453","0.463967253508932","0.38031740550959114","0.42218342941252796","328863577.4678824","18590603339.377083"
"2022-05-12","0.41548623284907804","0.4286608742265227","0.3307594186398726","0.38433121567055756","767136075.6422027","20085893000.583286"
"2022-05-11","0.5128721894676663","0.5237353285341037","0.36403973746042256","0.41508077846543795","996490535.8505236","24793832156.56235"
"2022-05-10","0.4871820766798022","0.5369031308432822","0.47230883462542733","0.5130718363124669","445473237.63861734","23551892434.29629"
"2022-05-09","0.5660444629545718","0.5782910957193528","0.4710931849904831","0.48715442529609354","517691361.2152304","27364344754.61438"
"2022-05-08","0.5806801246998736","0.5830609186339217","0.557157456958118","0.5659988628257271","164353893.59414235","28071878031.452568"
"2022-05-07","0.6019657007934687","0.6048812342672316","0.5693019116255006","0.5803912050171683","124653965.57000925","29100888790.58168"
"2022-05-06","0.5979468285015723","0.6159742911932549","0.5873264347887507","0.6018616985571938","267394163.81123626","28906604040.676716"
"2022-05-05","0.6457067589664321","0.6570774682318891","0.5802604679993912","0.5980690483500469","285398179.61732507","31215467192.301117"
"2022-05-04","0.6044224015543257","0.6498974587529334","0.6038289908710261","0.6457237163490392","252011788.45289078","29109650312.843605"
"2022-05-03","0.6143306676407491","0.6280467700987272","0.5955555078297492","0.6046794689793871","170150778.7058633","29552521041.801197"
"2022-05-02","0.6069203003908066","0.6309825099244802","0.5983619324193383","0.6142147903399452","202023645.2694304","29196043584.925377"
"2022-05-01","0.5844476148399392","0.6124585088469044","0.576374997222269","0.6072339408069412","126982000.47283182","28114989768.813175"
"2022-04-30","0.612227510214813","0.6286211816752774","0.5661208574643457","0.5844901083980635","138111205.77192998","29451348159.902126"
"2022-04-29","0.6445198854416461","0.6452946598876453","0.5991950820930305","0.6115","74684653.22195259","31004780454.02096"
"2022-04-28","0.6521761507655509","0.6566792581873901","0.6333164460614641","0.6449519131669078","174886306.0541192","31373086895.493656"
"2022-04-27","0.64203377208588","0.6628876448343319","0.6363205393251464","0.6522949208592496","257144666.6929485","30885185387.180595"
"2022-04-26","0.6933327902177142","0.7064399292464558","0.6277356307955354","0.64213984562184","342883696.8068807","33352936701.935593"
"2022-04-25","0.6982249213988072","0.6997333772294236","0.647659986922839","0.6931405345031227","253304834.25974742","33588273821.314186"
"2022-04-24","0.7058133094631028","0.7119773237004934","0.6947000099601928","0.6982802353970179","123588765.42068414","33953315011.272476"
"2022-04-23","0.7178662814931227","0.7266350778589057","0.70231572548794","0.7057876996149407","123899968.22167194","34533126061.40501"
"2022-04-22","0.7326197823555511","0.7385413504328444","0.7142301678452405","0.7178814329751836","231812634.50493854","35242846685.23705"
"2022-04-21","0.7517432373736472","0.7684683640332163","0.7185558986168383","0.7327765714254986","230740276.6726848","36162784980.00685"
"2022-04-20","0.7748007795792632","0.7751444334585536","0.7424532072748574","0.7517469717870995","188133976.75696936","37271973462.84874"
"2022-04-19","0.7698019414651279","0.781958465621407","0.7588203758963761","0.7749630450463229","182261147.46509787","37054577849.09898"
"2022-04-18","0.7520092418261267","0.7699688142792416","0.7272821339665246","0.769915148540097","221182165.6529671","36198122521.55825"
"2022-04-17","0.7810523987540732","0.7861402391888167","0.7481707622023812","0.7521369875598889","138568704.8306341","37596120969.47324"
"2022-04-16","0.7859004676994771","0.7998885224693726","0.7662632450911568","0.7810292154587832","151706355.8932543","37829483784.606384"
"2022-04-15","0.7261699277147936","0.7975003312567102","0.7261566783802329","0.785825925245215","335623524.08831656","34954341719.33864"
"2022-04-14","0.7232897561651718","0.7412652864057528","0.709379735714627","0.726207629675806","215460404.6737049","34815704057.94082"
"2022-04-13","0.7152048876744878","0.7251661406277266","0.7018663053658608","0.7232637849849061","303627669.3947039","34426537218.068214"
"2022-04-12","0.6951655208479519","0.7299391084491622","0.6923911968176164","0.7151156050051795","385214059.97941643","33461938094.419266"
"2022-04-11","0.7544639042976076","0.7556701046377421","0.6808494423569771","0.6948726691460401","504835823.32102704","36316278214.26751"
"2022-04-10","0.7625371647559838","0.7733276186477708","0.7528766867890745","0.754384443996518","177839713.33669248","36704886299.07124"
"2022-04-09","0.7550961320323019","0.7666157650378819","0.7535256710831402","0.7623700060300398","127659971.86063406","36346710628.829895"
"2022-04-08","0.7871292422210598","0.7941284309472535","0.7466238246228175","0.7550323406475885","335505710.41205525","37888631103.82764"
"2022-04-07","0.7594239008472672","0.7909955121443009","0.7522841056282631","0.7872978467215092","314400474.45339066","36555028688.09826"
"2022-04-06","0.8164371221533917","0.8185992662639014","0.7559695303606951","0.7595881981788293","532413765.52440405","39299372049.06054"
"2022-04-05","0.8263033988663061","0.8363653615514836","0.8148201770085446","0.8165096738433595","285335696.1582119","39774287347.20024"
"2022-04-04","0.843218262092587","0.8434072942715248","0.8047584936858719","0.8262868874460845","365795042.9125809","40588487834.96751"
"2022-04-03","0.8225429570349514","0.8521131661228355","0.8146518242503339","0.8431551249691173","226604908.97116747","39593277691.23375"
"2022-04-02","0.8277669598268155","0.8500019078411492","0.8189839653618467","0.8245776098648447","283892266.3128276","39844736160.88456"
"2022-04-01","0.8217023674793611","0.8343316753281773","0.8209745560641093","0.8279022692080649","133681606.99880563","39541640052.07656"
"2022-03-31","0.8613280388182141","0.8737623158717688","0.7802088993319385","0.8129615321203251","415568268.2620807","41448491115.082855"
"2022-03-30","0.8577847053532834","0.8718542128435995","0.8460786944757078","0.861454061902868","337922525.8674843","41277980207.48433"
"2022-03-29","0.8640717901814584","0.8858460229554467","0.8408482484327544","0.8579532557641651","457334015.9844748","41580524845.41104"
"2022-03-28","0.8579752060942434","0.9218298372260507","0.8534081286376217","0.8642623627632695","771332052.4978669","41287147409.6573"
"2022-03-27","0.8330288262514722","0.858340825460523","0.8280098158438755","0.8581343864142109","298674806.2987419","40086687472.598625"
"2022-03-26","0.8243239900881713","0.835293462161985","0.821002944417819","0.8331137606570428","177136822.30697805","39667796750.23474"
"2022-03-25","0.8432388749665876","0.8460227880228759","0.8190827735355172","0.8243121465983585","385784465.1252578","40578011444.86088"
"2022-03-24","0.8378383043332946","0.8502468593579617","0.8276463825724987","0.843262156968829","451044543.62627435","40318127296.40387"
"2022-03-23","0.8367419767985785","0.8462189550712765","0.8171418194077043","0.8378318563773456","395242438.7102834","40265370251.42917"
"2022-03-22","0.8374482291392472","0.8652727321856265","0.8278859495796823","0.8369258351177838","504970843.1569057","40299356250.43064"
"2022-03-21","0.8059737310517657","0.8549503847464651","0.7880668840003846","0.8376430244441594","519804418.34024537","38784752759.61591"
"2022-03-20","0.8197285916845921","0.8223833327160164","0.7954241953393645","0.8059024527983847","272213290.44287276","39446658785.003334"
"2022-03-19","0.7968755963363727","0.8271035697130292","0.7920144847221534","0.8198591193507375","352626744.6832382","38346935878.10327"
"2022-03-18","0.7941604081594477","0.8010754329917199","0.7765069684649175","0.796795477756682","366783283.24756783","38216276654.25928"
"2022-03-17","0.7922480646718499","0.8021579756881957","0.783361856937332","0.7939384156468665","360259659.26338136","38064435038.58523"
"2022-03-16","0.7662725921048396","0.7946214709027182","0.7576234251867782","0.792346369090932","498176959.4325389","36816414712.35943"
"2022-03-15","0.7747141796474831","0.7768498830687354","0.7415122957680057","0.7660863465387779","346364623.6158864","37222000128.04937"
"2022-03-14","0.7603134648545332","0.7779657458199881","0.745217531704871","0.7748645398370932","437178440.08048207","36530101848.72384"
"2022-03-13","0.7855891712999157","0.8053654818034832","0.7512950746997955","0.7603724002187057","427169659.1561432","37744501137.21326"
"2022-03-12","0.8027935331436815","0.8490418204327596","0.7785021387327","0.7857719487312002","834722784.9632854","38571103741.857796"
"2022-03-11","0.7364530084483062","0.8144892957877093","0.7253152199234761","0.8028631465040756","787158950.7896725","35308702581.93405"
"2022-03-10","0.7662965758449326","0.779297249203222","0.7219649636722144","0.7364033803244886","521422850.4710054","36739530663.43187"
"2022-03-09","0.7208251465891284","0.7752370052355149","0.7200888708094079","0.765952489918876","488649360.89783496","34559436138.52594"
"2022-03-08","0.7199010729039597","0.7312455772026516","0.7135671818156257","0.7209958089442093","383952630.55605525","34515132099.382744"
"2022-03-07","0.725172582614401","0.7545414574168102","0.7035754861474522","0.7199539716601615","616763895.0582757","34771504037.34744"
"2022-03-06","0.7539652276366797","0.7590057447642201","0.7214075216520041","0.7250161869931769","356313373.2340532","36152090668.227325"
"2022-03-05","0.7128557922279622","0.7694471617546897","0.705190980135106","0.7541764762391486","425299377.6009273","34180922792.390278"
"2022-03-04","0.7516195970863858","0.7539048078289878","0.694629154339147","0.7128282190095465","497569122.55934536","36039619369.5254"
"2022-03-03","0.7692298275001681","0.7898688715423248","0.7340809316506133","0.7516832912611862","448240912.3257793","36884017258.54081"
"2022-03-02","0.784391601399938","0.7850546636509211","0.756591970188573","0.769137840866926","485350455.77577215","37611013417.81167"
"2022-03-01","0.7813839328803931","0.8043948972580915","0.7576164908076826","0.7842718365667757","567264864.9135125","37466797874.398094"
"2022-02-28","0.7217095277811072","0.7939544339703617","0.7079287561021309","0.7814105352177504","584673149.8625311","34605453047.54953"
"2022-02-27","0.7511452550353204","0.7679830415378236","0.703782415078162","0.7217510501467511","533043998.6039276","36016875009.16329"
"2022-02-26","0.7703171511544443","0.7958134117174596","0.7407663355402329","0.7511365914365513","646643747.4080654","36936153646.1277"
"2022-02-25","0.6967757046529277","0.7810957257671868","0.683033995815688","0.7702628329583576","643398567.2981309","33409894152.531284"
"2022-02-24","0.6970036871975865","0.722501415142577","0.6219215620618213","0.6966843010246484","1065951464.6162324","33420825751.659687"
"2022-02-23","0.7214521973182434","0.7445885803818079","0.6929804837782649","0.6969137765604076","523712082.12452495","34593114236.8403"
"2022-02-22","0.7023980212201161","0.7271378627428589","0.6694132245748906","0.7213446846200273","718926721.0895547","33679480190.258236"
"2022-02-21","0.7773078353790643","0.8023060318727241","0.695909977596466","0.7022752620426896","799001044.3190056","37271351929.36098"
"2022-02-20","","","","","","39406030964.67422"
"2022-02-19","","","","","","37610752468.35503"
"2022-02-18","0.7691101427869562","0.8059208134157345","0.756450056739239","0.7845016572647914","568347591.599106","36878278462.57908"
"2022-02-17","0.8372567465488197","0.8451360992550513","0.754097954031819","0.7691191268783891","553109767.974136","40094879727.95785"
"2022-02-16","0.8519701526394957","0.8535399918179065","0.8091477669681119","0.8372057357168452","416955111.1427748","40799481094.29616"
"2022-02-15","0.8016080585541727","0.8603294045402311","0.7965408486274067","0.8519429288893903","435507204.7796478","38342886741.56844"
"2022-02-14","0.8063377007694111","0.8129186707891666","0.7795773279194019","0.8015000558252301","447854620.30567086","38569117171.57949"
"2022-02-13","0.8226574417349649","0.8479633789166771","0.7925831049394501","0.8060794256387467","491816856.03439504","39349730555.90923"
"2022-02-12","0.7594750657828084","0.8533090839306908","0.7470648101168322","0.8226324299730035","672483281.3395166","36327561979.45271"
"2022-02-11","0.8258847590678962","0.8346838348863566","0.7502866579649943","0.7595041880415413","713301519.439218","39504101088.5594"
"2022-02-10","0.8710311068295927","0.8981585748637688","0.8215409692942252","0.8259423333064605","815304643.0891407","41663562037.772415"
"2022-02-09","0.8758565356312313","0.9174781780423626","0.8445319537671497","0.8706433181993313","1025731336.8617525","41894374176.006714"
"2022-02-08","0.8324598863929931","0.9147886581042531","0.8040839019601024","0.8767294454264232","1665326721.1130207","39818605614.365074"
"2022-02-07","0.6831898113418833","0.8396661051651627","0.671812137841563","0.8320970604004831","963111078.4577588","32678650469.81068"
"2022-02-06","0.6663571960335355","0.688221213660353","0.6595870678146095","0.6830789972935987","193702923.86902714","31873505043.13362"
"2022-02-05","0.6561105677431884","0.6874791187242802","0.650657776836689","0.6661030582430272","369228983.17300224","31383383588.106884"
"2022-02-04","0.6095574937634466","0.6593612160181342","0.6046765107233719","0.6561068141436768","341619241.2604053","29156635460.977783"
"2022-02-03","0.6012279956167248","0.6116408281055977","0.5889673175235727","0.6103704872852973","212214219.32730326","28700771733.48361"
"2022-02-02","0.6286872884732778","0.6317236132507027","0.595781523816066","0.601074776825184","229690958.98660195","30011593754.388325"
"2022-02-01","0.6182675627094129","0.6311167522139146","0.6113776318316171","0.6287422434549172","232308702.96737415","29514188156.42141"
"2022-01-31","0.6017750154011963","0.6245617755409564","0.5805913392235716","0.6177314743427724","285228632.8091893","28726884772.268024"
"2022-01-30","0.6176339479687499","0.6235080159939105","0.5975598758735561","0.6016052928695953","173571739.85146293","29483941341.284195"
"2022-01-29","0.6122329651497291","0.6258698215716699","0.6088746417218129","0.6175802454754701","180500045.5454609","29226115065.46985"
"2022-01-28","0.6086497374775375","0.6140832900872476","0.591870654845982","0.6114522456930006","272858824.6638659","29055062818.670895"
"2022-01-27","0.6194321318359806","0.624920528279316","0.5895675261541424","0.6089422813960939","351567082.1162067","29569781097.72348"
"2022-01-26","0.6179797046258063","0.6590347154581726","0.6051512459648497","0.6196587137822194","523450070.6984206","29500446698.589336"
"2022-01-25","0.6121019081477929","0.6246697463874301","0.5917488937576963","0.6182521839747087","256582840.35065895","29219858808.069878"
"2022-01-24","0.6288563077300123","0.6290272170276953","0.552725749017678","0.6121707927034581","581642166.1774653","30019662212.84579"
"2022-01-23","0.5966616840850308","0.6354238069910775","0.590384601832252","0.6288181250737288","388244373.60765433","28482790092.757305"
"2022-01-22","0.6371172289017937","0.6536223464066545","0.5480255907609046","0.5968512854253112","828641232.0185657","30414013132.2776"
"2022-01-21","0.7197940688128882","0.728653384732193","0.6112635911696147","0.6371097745282592","790021258.4222716","34307629374.803974"
"2022-01-20","0.7381769023540794","0.7624558378541898","0.7163111983249428","0.7199855302180733","300106394.443383","35183812532.34239"
"2022-01-19","0.751434625803193","0.7535781935580965","0.7235325860808617","0.7383164321031133","296272245.13916165","35815716964.66979"
"2022-01-18","0.7621342972910854","0.7689240085023512","0.7355498119176294","0.7512511620038813","294346876.2974362","36325696665.453064"
"2022-01-17","0.7788310556095086","0.7807928082058726","0.7501684894871752","0.7620910577603905","275829831.0370571","37121516221.307236"
"2022-01-16","0.7797442088069861","0.7862227208174671","0.7683160393919304","0.7787775152006897","189940337.39262265","37165039949.577385"
"2022-01-15","0.7736838892822875","0.7900069566171957","0.7684060265333722","0.7793996391029531","197943170.49978974","36876186227.165985"
"2022-01-14","0.7669227126172941","0.7955587383178533","0.7517557993079395","0.7735100209302652","334950653.78939605","36517121804.437996"
"2022-01-13","0.7982597542308438","0.8026854541879134","0.7606734991734634","0.7681164532122039","348795556.1835523","38009238997.952095"
"2022-01-12","0.7705500408766224","0.8086140112816226","0.7573343311238524","0.7988659467573249","462372204.974157","36660611873.71231"
"2022-01-11","0.7398652550990821","0.7770946508322941","0.7307267384496068","0.7704315861155485","405752304.991152","35200715744.78779"
"2022-01-10","0.7530778352143982","0.7590053061739862","0.6972522207037117","0.7400144960152164","385738138.46185154","35829333285.196815"
"2022-01-09","0.7451904466157309","0.7668192421389078","0.7382543566185552","0.7530137294070987","234108432.54980707","35454073436.03254"
"2022-01-08","0.7631970248093445","0.776724054184836","0.7224200402365728","0.7452059178881225","377414486.37153","36310775972.28666"
"2022-01-07","0.779867419148538","0.7805406628499982","0.7287241438210449","0.763211300796584","40836802792.478294","37103906624.71726"
"2022-01-06","0.7723815170455777","0.790759707822155","0.7378757285989775","0.7792024070651106","483496501.8813385","36747748378.05879"
"2022-01-05","0.8226892960351804","0.8371859883354615","0.7092569215420415","0.7722835755937165","598082219.1383964","39107329148.64571"
"2022-01-04","0.8323625402005377","0.8457461387838471","0.8007309773955348","0.822741323504012","368407897.5029632","39567156139.62879"
"2022-01-03","0.8587099763247907","0.8587925897416067","0.8213890981674066","0.8324518152131503","320311779.0698408","40819606927.18592"
"2022-01-02","0.8503562654085955","0.8667676373103476","0.8374878795731671","0.8587716396069371","229609260.61453754","40422505221.85596"
"2022-01-01","0.8297570896465305","0.8558660113535743","0.8291351628472893","0.850742562150324","235073458.2684603","39443303534.65735"
"2021-12-31","0.8389052089379524","0.8541120299866648","0.8021485511608932","0.8295118940907502","427697597.522158","39878168208.28915"
"2021-12-30","0.8169319521884929","0.8597947788874007","0.8023867306244405","0.8386519320085725","394322093.1553255","38833648256.09074"
"2021-12-29","0.8518156804464699","0.8645736874839935","0.8106553742810232","0.8171346716686602","491515587.41024774","40491879923.24772"
"2021-12-28","0.927164739868431","0.9273336582870066","0.8458133816902088","0.8516020408056649","561603369.3296932","44073670135.00402"
"2021-12-27","0.9204168189320037","0.9563036757744755","0.9145437568096533","0.9271062255825211","415724316.1019954","43752901205.1034"
"2021-12-26","0.9255954037145452","0.9338026986038476","0.9058488354741431","0.9204563335797574","286664436.9698182","43999070227.34671"
"2021-12-25","0.9105500847936181","0.9354372503013354","0.8989666746242791","0.925772950894251","413198508.99050945","43283876481.636566"
"2021-12-24","0.9938469665216481","0.9971278030401541","0.8971018804013623","0.9118847367781463","1055411649.6925769","47243474092.17188"
"2021-12-23","0.9536737949248153","1.0171248867061848","0.9376016403525267","0.9944013941213118","1055863278.4597533","45058507855.9574"
"2021-12-22","0.946927920103955","0.9739468404613725","0.9235384393742413","0.9540730172226062","782656799.4620594","44739783513.07556"
"2021-12-21","0.8789798389553982","0.9617972438844157","0.8530087879246967","0.9471317988772147","885889417.5919869","41529420426.113686"
"2021-12-20","0.835022031904862","0.9153751085855443","0.824515881304423","0.8797207607892987","964030765.2288538","39452532915.04037"
"2021-12-19","0.8267819416383422","0.8489563057566588","0.8195252335273985","0.8351979087157353","280845903.1720461","39063210933.05485"
"2021-12-18","0.7972863204132559","0.8348238902302905","0.7913720845257991","0.8267026309522834","289610267.6434951","37669622593.1428"
"2021-12-17","0.8053039016795376","0.8325512277510098","0.7760167135731938","0.7969959655287703","471892679.06025994","38048431626.58282"
"2021-12-16","0.8265438129238235","0.8368059699562764","0.8032275829637038","0.805331829462215","365387817.4626643","39051959995.24889"
"2021-12-15","0.8110388560428742","0.8404706192578034","0.7775167059923166","0.8265638011751743","654825586.573755","38319392711.60909"
"2021-12-14","0.7823922640080029","0.8219551349194756","0.772724192843882","0.8109426064056051","645444265.4033892","36965918704.963646"
"2021-12-13","0.8407713885504168","0.8448519381298935","0.7606102971577211","0.7823161856363263","633056606.7696055","39724174468.95436"
"2021-12-12","0.83938832866434","0.8576789075806024","0.8094534791696754","0.8400314309685575","362945092.0865696","39658828629.45065"
"2021-12-11","0.7990810976913142","0.8449276784958341","0.7852057072666417","0.83941570431113","468123891.1758047","37754420966.038704"
"2021-12-10","0.8593479994300787","0.8832989683382287","0.7921599805225278","0.7998284991532645","885420546.9086567","40601869097.571365"
"2021-12-09","0.8627227231147103","0.9366126324201016","0.8327847966426869","0.8589167890644113","1253939620.3177462","40761315665.63781"
"2021-12-08","0.8161330038531366","0.8851673756530344","0.8039108098619597","0.8628951966558346","733199915.5641129","38560077419.89156"
"2021-12-07","0.826753380238721","0.8468498557360224","0.8048293422235422","0.8161515461192971","541663511.0229619","39061861484.15937"
"2021-12-06","0.8055136649387926","0.8311136355915868","0.7495730445797071","0.8268854353026812","824092339.7357379","38058342373.3343"
"2021-12-05","0.8464711532020328","0.8632784196124486","0.770231239555813","0.8055507258625562","863782610.3564326","39993472935.26296"
"2021-12-04","0.9207541830718724","0.9250436122310705","0.6027609960049689","0.8467401129808223","2154574344.0986567","43503145218.14073"
"2021-12-03","0.9727031198672987","0.9848163954027566","0.8907118164989766","0.9219022559090299","634423282.650581","45927250909.09771"
"2021-12-02","0.990398724879151","0.9906393548592218","0.9557979171686136","0.9723363523090056","469149855.9707062","46762768421.85998"
"2021-12-01","0.9991686422836827","1.0183535337904488","0.9804358704081406","0.9904768185068983","487628083.702392","47119768942.30665"
"2021-11-30","0.9905371718994197","1.0311230012107455","0.9708115779254165","0.9988135033032421","572842343.6416663","46712717646.932465"
"2021-11-29","0.9689365430944844","1.0028059938280556","0.9639806748798473","0.9907525506224962","519490708.4292797","45694054134.86429"
"2021-11-28","0.945334787620272","0.9699101751020953","0.8835076428335734","0.9694497168977476","536121509.62660146","44581019540.38793"
"2021-11-27","0.9388770473692583","0.9663902000565366","0.9344406547766315","0.9462238748228359","371298797.286927","44276479129.8505"
"2021-11-26","1.043174348719367","1.0474006516396135","0.9078201467940767","0.9400638226345347","1218316251.8966334","49195032948.44396"
"2021-11-25","1.0330323240189807","1.0654490765272908","1.0225743044594429","1.04435040020374","621895717.3026135","48716745459.96043"
"2021-11-24","1.0662449611641522","1.0736436104824065","1.0078003586912267","1.0330616595908582","667042178.9910796","50283019382.11663"
"2021-11-23","1.0360944182248233","1.0724470240198176","1.019712485102448","1.0665527237285306","670650905.3176922","48861150683.81643"
"2021-11-22","1.0610131434944465","1.0733645460949084","1.02649558069721","1.0364848422224198","654343452.6921417","50036292223.84496"
"2021-11-21","1.097551755829468","1.098692796206598","1.0560086580321788","1.0586407665224968","448498285.0081268","51759415726.56385"
"2021-11-20","1.090286657491999","1.102441462613106","1.0616395662788976","1.097782462431395","319566508.19330883","51416801136.27581"
"2021-11-19","1.041712442288068","1.104270491429255","1.0179568823873717","1.0904173274547333","753861802.324425","49126090939.71494"
"2021-11-18","1.0957820853333595","1.1669231989456508","1.0156423235216117","1.0412277833009032","1491919850.239685","51675959880.0212"
"2021-11-17","1.0886069335661404","1.1140037036736987","1.059242584586806","1.0959282920939564","769027816.016347","51337587077.78372"
"2021-11-16","1.1717805824852559","1.1723686576359864","1.043608737051653","1.088310957901805","1353239606.0486984","55259971101.16517"
"2021-11-15","1.1883908105776224","1.2204118450685473","1.1654579250469967","1.172157125012743","635675241.3797967","56043292431.18857"
"2021-11-14","1.1902081838910854","1.1998722853991826","1.1678569283767883","1.1882103495524055","454062375.4201986","56128997893.69845"
"2021-11-13","1.1892085750871597","1.2041308992659516","1.167358509448042","1.1896296940081634","548501880.0564243","56081857367.1843"
"2021-11-12","1.2160672238763397","1.2334765914678294","1.1545677199364486","1.1887900944024896","1008355706.3517314","57348483711.81833"
"2021-11-11","1.193934973490932","1.2545841168778684","1.1767227631103299","1.2149424910878048","1045024519.3922508","56212464298.23605"
"2021-11-10","1.2576842387378733","1.3492531591369725","1.1225979415326153","1.191185134184575","2265231392.087015","59213886801.38521"
"2021-11-09","1.2820381794649673","1.2890410523375007","1.2249004816128104","1.2572404830236121","1067876104.112006","60360511244.1221"
"2021-11-08","1.2192495335021123","1.2971311456819292","1.2191914264879093","1.2821640918190744","1279758781.5373373","57404316310.65626"
"2021-11-07","1.152229079704246","1.2385756486451485","1.1460567780355324","1.2205826077768158","757186498.3318594","54248880755.109436"
"2021-11-06","1.159724213939435","1.1777338615855681","1.0992779035717577","1.1521921081322664","271400777.07217866","54601764266.322914"
"2021-11-05","1.2010195801760544","1.2024667125442616","1.1331810048969932","1.1595839131634647","287727424.94602376","48602643382.88716"
"2021-11-04","1.2084969333030269","1.2582545357830877","1.1631842831236312","1.2014811651348054","838962724.5228552","48905235558.2994"
"2021-11-03","1.1360371318530869","1.2375492050416357","1.126539907406269","1.210485632151006","1881228085.9281483","45858205654.18641"
"2021-11-02","1.0922997121228573","1.1475969773991526","1.0860065564371424","1.1357499032224707","830077779.4177854","44092665406.7584"
"2021-11-01","1.1134408991641176","1.1329595107250499","1.069761582367828","1.0923816217067854","786439350.1522362","44946067889.76493"
"2021-10-31","1.0840279759749303","1.1550115916230221","1.0695376892043178","1.1135611704832458","1284629164.9695647","43758761726.062904"
"2021-10-30","1.0813517609029546","1.116902209809453","1.0616335299347663","1.085000418892135","735662126.7016946","43650731444.71324"
"2021-10-29","1.058289565746866","1.0906425526902783","1.0515910940274589","1.0824889216880162","744229871.2878232","42719783973.51906"
"2021-10-28","0.99453425418023","1.0824848954489223","0.9817185679915605","1.0584015706176448","1335817155.3739223","40141211050.15518"
"2021-10-27","1.1074456402606196","1.1249230260081047","0.9486439019729209","0.9959232777910935","2568349877.777161","44651287364.12502"
"2021-10-26","1.0951317548236457","1.1602420604854389","1.0909437929183343","1.107514712150277","1385043437.422725","44154801632.901474"
"2021-10-25","1.0819783032472148","1.1031807170679369","1.0778566472770326","1.0951006943086536","522033158.99453145","43614654188.43021"
"2021-10-24","1.0933802502987364","1.0960673797776264","1.0519980760320886","1.0822522908386316","471399306.1851287","44074267820.45447"
"2021-10-23","1.0880904705863221","1.101709701681287","1.0760433126334195","1.093457443120643","426931517.0705162","43861036268.40069"
"2021-10-22","1.0881757828438874","1.1284904064952797","1.073280149110678","1.0881497784827325","1166414703.020368","43864475214.08063"
"2021-10-21","1.1421668087495631","1.1642542452297084","1.085125106616465","1.0888078310674976","1424250103.3602262","46040858896.717735"
"2021-10-20","1.0915716829148914","1.1527478294967588","1.0870770201578264","1.1457688795764034","1125761158.4538918","43922766035.33235"
"2021-10-19","1.0829924592314752","1.1014373932015546","1.058205975","1.0913709263456917","690050059.9939247","43577554410.196365"
"2021-10-18","1.0933022866724598","1.1064289147914337","1.0639721153995156","1.0827256427223355","993463753.152736","43992402235.256996"
"2021-10-17","1.1342280361645738","1.1405367276948424","1.0175875007389366","1.094263913494356","836578968.4161973","45639176467.21818"
