"Date","Price (Open)","Price (High)","Price (Low)","Price (Close)","Real Volume","Circulating Marketcap"
"2021-06-20","35550.719616700364","36134.28092715117","33343.994476319254","35596.77103679014","8396947034.802668","665619423553.1346"
"2021-06-19","35701.93095835863","36464.82255351466","34765.23611411044","35497.9337522889","7001530240.1796255","671849325346.2229"
"2021-06-18","38031.89534515107","38207.66044622433","35050.40847721827","35779.21793898078","9172375787.957066","714139981244.5037"
"2021-06-17","38340.040866877156","39557.79064310538","37362.458961126584","38089.85951422869","7956586566.387093","718804855985.9321"
"2021-06-16","40143.31357861727","40585.898999805446","38111.95508997453","38923.610512360334","8936412869.470453","752548671831.9778"
"2021-06-15","40878.684478474235","42430.18234532531","39503.966172803026","40907.36237843977","8481438930.021263","759656607906.7339"
"2021-06-14","39020.78743672261","41060.0636589121","38741.70402378865","40873.9818750922","10966080459.996412","732537021478.2985"
"2021-06-13","35528.0674321506","39379.845468611595","34774.35117055676","39017.91565483727","8345055039.329795","665917202546.0479"
"2021-06-12","37320.399298527416","37461.77851675462","34625.37716447647","35550.80929724488","8133794999.3441925","699590312530.5552"
"2021-06-11","36689.356779585454","37687.874120694825","35957.38551968333","37333.37691896241","7441377598.831992","687483766307.2135"
"2021-06-10","37335.206175034604","38476.165662242085","35806.85203173848","36690.323114697174","10308643920.187803","699896157962.2153"
"2021-06-09","33454.84241740969","37545.189544096116","32423.889230429733","37400.096168676726","12807343134.470562","625968163785.3284"
"2021-06-08","33567.021436506024","34075.511934960785","31012.356228666464","33407.06356977614","10577491593.458479","629013709483.3801"
"2021-06-07","35837.74875719012","36866.39944808413","33314.85403288035","33573.46144385185","7426373719.405124","671111008701.4454"
"2021-06-06","35620.45166024299","36583.1540326723","35239.70709135954","35804.81273112408","4587662347.1073265","665788443515.7977"
"2021-06-05","36879.49782905084","38340.675162054584","34811.92586990965","35624.25609135742","7116439403.838999","690600459606.767"
"2021-06-04","39206.960453125204","39288.13099047158","35579.368754827585","36852.26504079952","8408987592.899824","734650383763.0416"
"2021-06-03","37562.27446252463","39482.17962095875","37176.631820308976","39244.866974509605","6901944296.515773","703758738908.8802"
"2021-06-02","36683.37035272656","38235.328655594465","35919.221053840265","37573.700328814615","6429111947.788702","687031811483.7584"
"2021-06-01","37299.4090155537","37912.748943358085","35671.92824013535","36685.06845181184","7616931084.942264","698717993544.9324"
"2021-05-31","35656.93755255656","37533.49351424657","34180.89291121506","37272.78843590763","8673494351.55115","668396216056.1562"
"2021-05-30","34642.82153056805","36510.62198054909","33381.62257890989","35663.40484398605","6568126001.040378","648360589400.4713"
"2021-05-29","35770.10122153266","37343.60940397971","33650.96184800396","34622.56632803733","10200368399.222853","670096845313.2863"
"2021-05-28","38418.17000702835","38910.099800863696","34772.9536576841","35763.56564673959","12827630771.8275","720308940058.6031"
"2021-05-27","39302.58829631822","40453.80895704766","37194.50846214117","38554.13093767925","8730970126.293968","735751181997.6979"
"2021-05-26","38375.44291694619","40901.004469099804","37834.42740942951","39295.80572016091","11017526754.32461","718461696225.6656"
"2021-05-25","38720.2846280006","39871.91","36474.77838330899","38372.10427418958","10909203339.515676","727634998351.5497"
"2021-05-24","34841.88434488381","39973.49199198959","34221.55599246754","38849.53360495075","16439148241.104677","650663557020.7952"
"2021-05-23","37512.233985633764","38332.192595505396","31203.615690190214","34804.38325924059","15579047978.551584","702179000765.7968"
"2021-05-22","37329.21229657508","38917.78265591679","35254.5835433371","37489.5696462923","12065356204.44142","698470480816.7897"
"2021-05-21","40860.051387165026","42528.045093773326","33517.53733923695","37328.644785308745","15699719600.31801","765931595570.0247"
"2021-05-20","36990.08319428142","43145.15370596847","34958.425050515136","40691.865101509014","17071431582.973715","691639622744.9562"
"2021-05-19","43024.414989414436","43795.904240588185","29412.209300702274","36759.91033161227","25976416732.8666","805315156405.5155"
"2021-05-18","43705.25265451585","46012.99614073301","42380.61624806094","42993.181138716915","13574951081.126268","815462237997.3184"
"2021-05-17","46471.92245065877","46767.40548948553","42069.584013731685","43671.666711900696","20657859399.644333","870317009399.9409"
"2021-05-16","46950.80066925657","49837.44090438761","43865.18218596936","46473.78117234264","11732167316.961718","875650572022.9056"
"2021-05-15","49904.848025961495","51442.850358471864","46582.42864815134","46939.23535821919","10609833297.292719","933979757301.1462"
"2021-05-14","49820.500418213356","51566.66375201163","48889.42277726441","49890.59561161027","10438572691.637777","930244614582.9371"
"2021-05-13","48698.05972399642","51518.54866379354","45515.19943429483","49902.26759250362","19467997306.45397","917550956532.2861"
"2021-05-12","56755.75447394687","58044.64572276638","48550.980480674196","49504.03617725971","11987274835.34925","1062020662779.929"
"2021-05-11","56044.038075778226","57321.546077986786","54549.66034502134","56749.686911051605","8530254555.50188","1045323615575.8202"
"2021-05-10","58298.14130254903","59588.09369009785","53736.32735932286","56027.288071570045","13834720164.51147","1091152321717.292"
"2021-05-09","58855.23903504314","59300.72925649248","56234.292708940935","58301.81373587246","8962989422.169498","1102880628985.052"
"2021-05-08","57380.12526769658","59544.260057739535","56955.62650867493","58944.24775327365","9720203171.173458","1073504313550.1512"
"2021-05-07","56431.63976285535","58730.205426044944","55286.92740254766","57363.208533869605","8357164908.09675","1055939879885.9125"
"2021-05-06","57497.21622073793","58399.770612950684","55262.081159642556","56433.33124978601","10741305740.447878","1075837725685.0984"
"2021-05-05","53319.893627307065","57977.4577141794","52924.61333928278","57502.298880264585","10634378114.47711","995907839099.5148"
"2021-05-04","57201.637133278906","57246.02004628525","53072.19770338173","53237.45977412949","12605608178.480192","1069741580067.6587"
"2021-05-03","56601.41257466072","58999.41308775788","56485.03672985212","57208.999007537015","9011200763.946157","1059024238493.0177"
"2021-05-02","57837.39324245668","57960.608844153256","56063.127451870176","56618.21143400628","5230382236.062186","1081468631195.1222"
"2021-05-01","57766.92928562835","58522.91347500705","57016.82348913552","57848.18335731653","6794005516.043184","1080253172449.9213"
"2021-04-30","53590.12289435339","58026.856633152245","53060.34367206966","57757.149216718026","10003168255.341797","1001965083491.2924"
"2021-04-29","54886.01541486154","55234.962953160706","52362.871357777665","53601.028740556045","8344976544.5539875","1026278151227.582"
"2021-04-28","55161.227756384396","56488.409968556596","53882.587049958776","54885.987241841285","8153027320.638594","1029848094135.6022"
"2021-04-27","54032.8940422163","55583.88312004287","53298.47529283731","55138.20775088843","8043226979.7549515","1010861821842.8984"
"2021-04-26","49148.736305648614","54550.86994653607","48812.79376363643","54048.7475238507","12378752192.062052","918525253254.7574"
"2021-04-25","50115.23320565272","50610.957136738514","47022.7882788881","49121.76911367408","8123361311.051343","936997479371.8572"
"2021-04-24","51275.608345940585","51447.98283728318","48719.31199436632","50111.389278774164","7927708497.980256","956739338053.2574"
"2021-04-23","51730.373628302004","52144.86488668886","47660.75011493918","51229.06348900155","15582387270.838633","966681211604.3765"
"2021-04-22","54058.692011909254","55517.62241719883","50471.09024777664","51710.002078321646","16088946932.87137","1005718632466.6759"
"2021-04-21","56574.86618849943","56905.55906289059","53718.595292788596","53923.201927633025","9794087222.975653","1056073093263.1616"
"2021-04-20","55738.96575934803","57373.71811678312","53392.047583777676","56561.3490420926","11331370926.573317","1041057453379.656"
"2021-04-19","56368.3","58502.760555084824","54264.66804776428","55686.67921487487","11091836266.978893","1051107554436.4174"
"2021-04-18","60100.693160461095","60467.558468514595","50971.61232496915","56304.31980801012","17964710977.281956","1122327859191.7876"
"2021-04-17","61454.6599794701","62596.48","59661.64841857071","60056.664031279106","8100984544.16105","1147840709324.7808"
"2021-04-16","63288.077711211605","63590.01792816539","60043.84254157448","61412.750765440775","12469753288.63961","1182668889834.8066"
"2021-04-15","63127.6145654626","63854.75262675429","62034.14188851162","63224.16826547406","7998506539.045134","1178539927217.2983"
"2021-04-14","63621.06821987814","64957.96969053866","61279.6412162528","63026.70862626945","13636539073.658436","1189864499333.047"
"2021-04-13","59858.14115075169","63796.174607597524","59791.73194044762","63631.40602951756","12699839360.493042","1118548250696.8909"
"2021-04-12","60088.241037678265","61262.10669397518","59370.25422985766","59843.12039784084","8420848134.794109","1121112287208.0544"
"2021-04-11","59732.89127411947","60746.270548494926","59173.09159002675","60055.85029033848","5810043182.282546","1117193135199.0933"
"2021-04-10","58110.34527771761","61351.40800743189","57876.54554194735","59757.77544139458","10228054086.722466","1085809042437.53"
"2021-04-09","58095.08837624576","58914.63396908382","57668.470779651405","58116.80036587028","5926571258.264389","1085176311880.4955"
"2021-04-08","55952.344588339976","58157.36466521571","55752.77953084931","58074.76252721877","6456144311.277532","1045320023699.7196"
"2021-04-07","58000.901161576854","58797.753249009445","55503.87556597447","56010.00093415858","9486334828.415007","1083949421054.3401"
"2021-04-06","59016.12411172354","59478.97412822371","57360.094592661815","58008.93216234953","7046552466.264059","1104734548995.7515"
"2021-04-05","58210.31811267002","59278.20149610112","56791.05756285918","59131.6974987984","7381910669.303151","1087586459019.2196"
"2021-04-04","57026.797771975485","58531.510972473414","56444.58789185873","58220.434940068626","5409212064.532451","1064974104987.1624"
"2021-04-03","58993.988498162675","59801.60912912004","56907.92342610157","57075.67222383482","7813568109.9351015","1101720804694.1775"
"2021-04-02","58893.23898980834","60295.083921317026","58445.69129449457","58976.88255973288","7348142935.459038","1096968605998.2646"
"2021-04-01","58856.662511149","59590.84401668073","58023.76068442948","58716.17875188993","7399504457.569428","1098134105363.0724"
"2021-03-31","58759.882028858265","59957.647308933134","56890.48216744202","58855.455415760356","10307706463.866848","1097948426062.9711"
"2021-03-30","57637.533688067204","59425.7194141417","57044.27453694339","58776.67974136909","8503140251.584848","1076187375167.7062"
"2021-03-29","55745.48410611427","58401.42312068508","54876.420886784595","57626.176953541435","10391195037.639751","1041730909529.0612"
"2021-03-28","55859.435413496925","56561.883958499944","54697.00876858928","55770.15953667183","5983787997.966789","1043025137954.9784"
"2021-03-27","55091.005446746465","56668.41071163808","53961.63549266225","55840.939935541406","7166492487.130444","1027944890743.6162"
"2021-03-26","51418.83861309253","55101.43198190858","51246.475168113306","55058.52259271833","9656996167.067305","958351879766.914"
"2021-03-25","52409.35021531164","53249.57008577322","50351.04255051749","51319.30449867274","12388032038.487568","975874944141.138"
"2021-03-24","54446.99362044975","57214.88247754183","51625.91200234554","52295.92208865269","12859904800.240192","1014552630257.2045"
"2021-03-23","54205.29805050368","55852.8938681773","52954.916041640165","54347.44862887336","8582561708.815175","1010034134820.4027"
"2021-03-22","57376.11063935304","58453.01915094999","53680.97431027182","54103.94356512454","10048406576.282007","1071103294855.8071"
"2021-03-21","58056.48539166015","58633.51331302088","55424.357157936975","57368.10100657577","7831299243.487467","1084551107420.8713"
"2021-03-20","58113.90286988232","59924.228865088","57828.733970754314","58106.77070556337","7786479808.337473","1083286549345.8257"
"2021-03-19","57640.17257968182","59465.898148970664","56259.6584356277","58045.14273401708","8332365434.321455","1075920500997.67"
"2021-03-18","58932.8385666469","60128.46871159807","57007.98296100774","57642.073169206975","10481674985.074678","1099677055985.615"
"2021-03-17","56907.89306396719","58979.53148568245","54121.483111788766","58908.92465699068","10582789045.9099","1062292686430.6348"
"2021-03-16","55728.69122532237","56946.78863536565","53256.44090820514","56916.05709501875","11609720772.451107","1038293932035.6172"
"2021-03-15","59094.92248398787","60610.56287502122","54500.0341625242","55623.076377115976","16133669648.642118","1103586572753.2642"
"2021-03-14","61263.28343998741","61703.623066143926","58967.29656459311","58980.62573399356","8129120848.539439","1141745957369.4324"
"2021-03-13","57207.76852135575","61794.78276047848","56084.608395596886","61174.1891272131","13212694723.813625","1067749879362.7014"
"2021-03-12","57797.01020734524","58090.542793475695","54889.015282201246","57232.049447359816","11689420739.384953","1078483066537.7874"
"2021-03-11","56036.95517458527","58158.4735723091","54263.98349373809","57802.94451426763","11616485022.714642","1044902127022.7821"
"2021-03-10","54909.66751057469","57407.97951635046","53028.52227675336","55875.761472289734","13013934988.882114","1024306453847.8397"
"2021-03-09","52320.476410652256","54935.81658467199","51829.9071724152","54919.74944598506","10463488205.381386","975744841055.3679"
"2021-03-08","50963.93809004061","52416.483527456134","49308.80922487086","52402.09893015827","9195889345.80135","953892251043.3829"
"2021-03-07","48876.11070564404","51467.65874367719","48860.882056506336","50984.953490345855","7355124818.556092","911205831275.9735"
"2021-03-06","48861.3194135521","49204.76105670533","47069.052606556004","48900.346470255696","5712650373.331298","911127752838.12"
"2021-03-05","48462.608092356175","49473.31350254313","46283.111629144194","48774.489196829236","9811877955.932251","903763765522.3892"
"2021-03-04","50448.91655580759","51803.20800633232","47512.61715278236","48372.152036112624","10201959050.103504","941197221796.3375"
"2021-03-03","48373.687384470926","52660.92127891352","48158.770168978204","50379.503545548505","10847286519.017828","902024271370.0706"
"2021-03-02","49628.987746481675","50256.036956829455","47067.573884759215","48500.72357412484","8906215878.26202","925109867054.0967"
"2021-03-01","45169.63073571734","49807.3089156827","45033.589248113174","49611.571197449375","11045789337.34453","842236569101.3889"
"2021-02-28","46138.78405765358","46676.90124733011","43030.46695882663","45223.360320288084","10290779172.93758","860841190117.2823"
"2021-02-27","46317.629780383286","48373.380426575524","45041.180620994026","46168.27661083373","7630471333.538257","864090632634.075"
"2021-02-26","46844.230806823194","48453.87809243276","44107.49684272232","46309.90958385055","14614875226.061665","873193208441.5833"
"2021-02-25","49740.14408289818","52090.888439381975","46693.18330061428","47085.01708424623","11674484928.351765","927345377393.1578"
"2021-02-24","48909.5765541698","51429.750161112635","46994.83920562171","49734.20642179292","13233866610.812695","911718271022.4523"
"2021-02-23","54123.85513985349","54217.561101806554","44872.13694862834","48909.54895640467","26593897261.357132","1009054670097.8433"
"2021-02-22","57461.68240579245","57570.45692885073","47379.95537423897","54129.45619613322","21505061760.369072","1071388563827.6819"
"2021-02-21","56008.98693326294","58362.23507688589","55513.89606002859","57475.84229233257","8332394690.909311","1042840755391.9865"
"2021-02-20","55912.07316412969","57601.15874404879","53907.77853399118","55898.15513417214","12278755268.768368","1043089205963.7136"
"2021-02-19","51612.25706380153","56406.54308159063","50723.664683149924","55951.07987755098","12054882549.788185","961962522985.4905"
"2021-02-18","52158.80797770272","52555.911234150444","50875.83783521549","51584.6023151462","8517246152.774976","971812668845.1917"
"2021-02-17","49240.30535542667","52645.25468470096","49028.99899777502","52158.95343834736","11838033867.52868","917916958023.3743"
"2021-02-16","47959.48518403125","50816.58404786523","47041.84345820732","49262.75663491218","12001129333.787504","893689819092.4603"
"2021-02-15","48704.77560247797","50144.796258884955","45769.31698884573","47928.934007870586","9005513701.758574","907923251626.9891"
"2021-02-14","47185.99791473036","49734.258974705604","47073.672606889835","48647.20217256926","8544356816.016357","879483130615.9792"
"2021-02-13","47464.169438340374","48209.62951196289","46247.295966620746","47219.18701380294","7171506126.673851","883805467718.3763"
"2021-02-12","48200.10795870317","49103.43368260473","46229.779903782546","47407.35498048744","10511057541.594448","899512098762.1914"
"2021-02-11","44914.84118311524","48695.54412412697","44027.08001380362","48099.28450629842","10862639865.492577","836853114319.7894"
"2021-02-10","46566.660838258045","47378.88895476039","43739.58849643517","44842.77562737279","11446931658.491571","867586448793.9548"
"2021-02-09","46517.26979922801","48258.04340751888","45009.157440672505","46496.443817465246","15206250071.378012","866244139243.9003"
"2021-02-08","38860.317345272575","46808.70409388256","37937.927492872834","46445.54808704057","16487578734.842085","724764663166.7177"
"2021-02-07","39299.783514131006","39740.60306951526","37378.83187968283","38863.061839460235","8363728037.47321","732263493464.609"
"2021-02-06","38334.998240998524","41013.733138513366","38243.410263873906","39227.83557383923","10324325862.733915","713688666010.9946"
"2021-02-05","36991.60092678886","38354.523379446495","36604.9700533075","38318.49042400525","6963560253.769476","688793386651.9125"
"2021-02-04","37680.0223358224","38759.180809089776","36142.54330194246","36981.97460991207","10033265455.604002","701732939456.0735"
"2021-02-03","35515.91693883929","37714.30785267338","35395.32092522931","37676.07494733297","8428180307.430234","661830445100.9274"
"2021-02-02","33562.486026037346","36016.711434936136","33441.485664362524","35504.720256366854","7450099217.469252","625077391868.0194"
"2021-02-01","33114.70407720967","34730.23848060791","32328.565926988056","33539.10300280868","7203513502.223924","616801790762.7345"
"2021-01-31","34309.18644903073","34395.63826408107","32201.929461105203","33127.64139957577","5825088585.241883","639099176151.9249"
"2021-01-30","34323.63091258025","34925.96370583684","32841.315153169366","34307.31795218959","8133220592.798627","639163108329.9226"
"2021-01-29","33421.49608737591","38649.201995974014","31919.111158641896","34258.70212830517","23466769467.501293","621771906515.1191"
"2021-01-28","30408.618383214212","33848.10559061405","29897.350565750156","33447.711282308104","9017113436.716955","565849325609.4185"
"2021-01-27","32549.54483534636","32588.8109242429","29228.077016294683","30420.103620682847","10333614813.305948","606112189062.8495"
"2021-01-26","32268.1329063851","32951.9578986932","30843.48400278403","32510.005765041406","7948029325.485777","601328269470.5337"
"2021-01-25","32289.292782378285","34884.553104120125","31918.14906134478","32263.031155651868","8332544545.404465","601292321066.8339"
"2021-01-24","32102.89325827806","33094.77449387819","30944.03194218786","32294.122501789545","5185051660.093044","597776563325.545"
"2021-01-23","33030.051667875174","33478.78297632891","31412.04053470105","32104.272426874544","5884225569.245685","614983044445.5562"
"2021-01-22","30742.670575661392","33860.90885091234","28806.435591364145","32978.65509038433","12898481345.288036","572272234996.6815"
"2021-01-21","35510.02231232684","35625.537410751705","30026.183942576543","30834.975924568964","14499447533.809427","660996439691.5017"
"2021-01-20","35988.56448827313","36422.220146745814","33373.63574575409","35500.97573787246","9914179680.967785","670232365840.1569"
"2021-01-19","36622.22821103211","37882.32822752652","35871.59153632574","35910.4430569214","8268478318.211437","681625342517.1907"
"2021-01-18","35818.13150525657","37466.46799614534","34775.51751954242","36635.73709163373","6965800366.049436","666739697112.2242"
"2021-01-17","36042.7245152033","36871.06287362045","33840.90953775523","35824.861295771465","7788427138.083717","671075529467.4072"
"2021-01-16","36887.145964687916","37959.66594788848","35363.48086178284","35999.69232802583","8706817219.848524","685742794914.0067"
"2021-01-15","39264.38406210371","39704.011853659154","34337.06481006418","36751.118697750244","12853965049.702488","730850287738.7826"
"2021-01-14","37376.10256079023","40104.61391435957","36715.53450689046","39115.16169599422","11730062207.68014","695030771784.6184"
"2021-01-13","34054.34079860032","37824.37135927767","32318.42213879747","37380.05783087508","13231890194.347565","633119204803.796"
"2021-01-12","35539.95118374846","36653.97261969536","32423.51884811143","34033.1270330233","14583627302.297073","661312777175.4159"
"2021-01-11","38174.9783634267","38287.64474516951","30240.903279396603","35435.65105196162","27322358043.821487","710960335048.0237"
"2021-01-10","40230.00233615953","41487.09334593","34846.87976218275","38177.893648857644","14040521643.77554","748165592486.0571"
"2021-01-09","40665.4164684853","41423.12123076092","38776.878106431395","40258.28207770266","8640027265.799784","755050051094.5511"
"2021-01-08","39440.87186378005","41981.10081127507","36571.52861441993","40638.66321617064","17073457424.610939","734285381736.0778"
"2021-01-07","36889.96152631434","40408.575283556886","36245.35201063008","39485.03871628065","14997830421.247856","686344296251.1123"
"2021-01-06","34009.2553763865","37016.965423497844","33349.6247594546","36845.42719009862","13009728401.892595","631814240453.3325"
"2021-01-05","31983.57285551763","34495.10912375504","29915.527057521707","34033.02844076571","10842231921.347506","595035371267.3988"
"2021-01-04","32979.561700222715","33686.591916434896","27902.210045861953","32013.657608160636","13173240901.936016","614901754357.2454"
"2021-01-03","32209.643506688004","34810.54827515357","31984.603073367936","33061.90871061275","11515265303.576967","598995346113.6127"
"2021-01-02","29394.91467116185","33268.527789217624","29022.584583375934","32200.200908880128","11501133802.372747","546768487332.4948"
"2021-01-01","28963.116282426625","29674.366390326213","28692.320099548393","29402.176951267076","5206879136.476328","538289497369.83527"
"2020-12-31","28893.616815180245","29304.876699359305","27852.68469458847","28961.16419054453","7007438798.529831","537234140923.7127"
"2020-12-30","27363.633892108497","28999.01084986896","27337.600921821664","28886.315853439122","7442424435.929913","508154613822.962"
"2020-12-29","27036.83298396059","27387.310759827647","25832.269523828563","27360.005185391336","5558735978.825381","502825548153.24347"
"2020-12-28","26248.56456372085","27469.39613718437","26069.019129081953","27032.289152072073","5653047035.075192","487337947433.2435"
"2020-12-27","26453.92823911228","28375.198388946563","25748.450880113927","26250.457794284153","10430231881.189686","491734820418.7102"
"2020-12-26","24663.369442748906","26830.520467242743","24488.21162430434","26463.33316440837","6370701355.28465","458559902195.9824"
"2020-12-25","23736.2649354326","24780.061202750374","23416.205520299176","24706.341348007194","5169543515.334268","441283000765.1081"
"2020-12-24","23244.152476212304","23787.453708095323","22702.518977747506","23725.788082277857","4139462336.3896513","431967463176.6168"
"2020-12-23","23828.584564917597","24105.356650834583","22607.585810375465","23228.629319338434","6938021235.44269","443097198448.144"
"2020-12-22","22723.195682196776","23841.017990310767","22358.86967796016","23820.557824810665","5149791018.244847","422096232804.7969"
"2020-12-21","23477.771637740938","24109.175076277705","21890.920468645538","22723.095651267435","6529254894.114221","436272023302.1217"
"2020-12-20","23868.723145468954","24302.3139605697","23094.862103942498","23475.541466191804","4538861417.166979","443638779998.41095"
"2020-12-19","23158.799628669985","24203.76543855469","22774.510368427906","23850.645713444243","5290498662.713659","430363531595.29645"
"2020-12-18","22809.50154058282","23280.18118029452","22344.15559214662","23138.057567786123","4868164206.03684","423989738649.11224"
"2020-12-17","21368.341182820175","23768.20410056513","21241.27135072913","22811.018280698045","11933352235.460983","396740139875.7134"
"2020-12-16","19430.10550084665","21571.46749269417","19289.567089074397","21358.62999783341","7092823506.771051","361229762503.95306"
"2020-12-15","19271.018198182122","19568.346500045373","19045.67172449174","19436.294766945317","3342251997.205617","358162776220.3441"
"2020-12-14","19165.401252720872","19347.65697476523","18986.762215675397","19270.45298307664","2358645226.1149616","356081847030.9115"
"2020-12-13","18793.976074144473","19420.946280854256","18720.658873507968","19163.827292556005","2913233856.469338","349067344304.13385"
"2020-12-12","18053.110746791823","18959.67359507843","18017.97422415788","18815.684348943712","2251607815.692586","335427049525.61554"
"2020-12-11","18256.613804862016","18292.14747789028","17574.1428217727","18037.611443494254","3283211444.573596","339169497735.36786"
"2020-12-10","18547.84916038262","18559.99387115287","17902.10272892494","18254.412586683327","2897803548.6599817","344519408002.161"
"2020-12-09","18309.37953843677","18644.026735864692","17642.78860693171","18548.17205079044","4332140117.943661","340253979570.75116"
"2020-12-08","19177.662097106433","19301.039151427343","18183.805296656785","18313.233587312126","3608993802.6227913","356295606434.0126"
"2020-12-07","19393.13269871686","19436.415298426204","18900.554352639454","19176.89398080659","2340818387.9174786","360148760197.4583"
"2020-12-06","19157.202734112743","19434.40445914368","18867.72771814187","19376.099495355244","1903493258.3344612","355883683395.4798"
"2020-12-05","18662.605205228236","19188.7386084556","18506.553027301117","19158.831543991393","1932610041.9415388","346526032940.41284"
"2020-12-04","19436.836388870244","19546.268407625354","18574.358428439715","18657.346967566835","3342294706.6524916","360998375564.52826"
"2020-12-03","19219.187604244824","19619.061307448315","18879.22343800785","19440.184947706588","3041884511.954573","357018240045.70764"
"2020-12-02","18784.546244542955","19348.065397394268","18336.31212357926","19222.1281061467","3891028908.115769","349058229375.5359"
"2020-12-01","19680.645554240284","19917.963774849148","18070.403929581124","18784.537073311265","6688550231.895122","365102068215.8342"
"2020-11-30","18199.24884958247","19874.626909776893","18199.02585742726","19704.012090494074","5967508283.560452","337675146886.34705"
"2020-11-29","17724.446310495565","18364.281464384676","17532.578130083177","18200.009909142016","2102450731.0293856","329103462063.0601"
"2020-11-28","17134.276871673545","17897.856753384847","16880.531762952436","17735.399577434462","2677389969.6122456","318323658738.3863"
"2020-11-27","17163.33637171118","17477.12527781719","16439.8992919808","17150.161470000054","3954833582.744679","318448414298.3173"
"2020-11-26","18726.005605406885","18915.89453803582","16200.629003990203","17169.6983723484","9089545087.774609","347461986580.19147"
"2020-11-25","19173.916136414588","19504.240439485508","18470.527506211838","18713.381530059873","4590623196.252611","355872949674.7441"
"2020-11-24","18387.49439830173","19448.4905268504","18033.78840723904","19168.063925287213","5794106629.339803","341032021349.15283"
"2020-11-23","18422.132673398388","18774.607185794797","18007.198031614673","18372.29556338157","3566358519.87338","341023384903.13947"
"2020-11-22","18687.40742739208","18763.630674660824","17617.674294621746","18434.304930041744","3638211243.102349","346764704851.62805"
"2020-11-21","18692.703824497858","18986.286408859785","18330.630282992937","18703.929118306954","3417973022.518473","346899892201.9064"
"2020-11-20","17822.004821996332","18833.539246781445","17764.830613029306","18684.69658753344","4032203440.4557753","331086858902.3381"
"2020-11-19","17794.71387253854","18188.979255411698","17345.371022276733","17825.902819618786","3662534481.8166556","330070073846.8256"
"2020-11-18","17679.377226556368","19170.947090106496","17216.795071602926","17786.11943438156","6784158905.63066","328074935425.0832"
"2020-11-17","16716.673895116564","17872.787562561767","16556.626291570377","17676.568067283857","4849127396.382825","308916411912.55084"
"2020-11-16","15970.312727301538","16882.50422267683","15855.718966284216","16720.14495412508","3284763345.677781","293885870497.4474"
"2020-11-15","16072.506960763712","16168.396109523894","15764.54512860477","15946.200234084316","1643953830.9531777","296299476442.3498"
"2020-11-14","16327.521418763765","16332.88696063752","15686.542282496092","16071.501880622025","2339614833.555275","302835598677.7192"
"2020-11-13","16307.67758105151","16502.50792734379","15961.679613896988","16327.268311301585","3129856882.167878","301545722368.58215"
"2020-11-12","15702.603711638618","16363.143814972496","15452.852465433567","16314.969101500921","4284969648.5445256","291350378184.5533"
"2020-11-11","15307.81077132515","15986.034145309994","15286.02186618103","15696.276644792793","3085735649.2693825","284008795478.14624"
"2020-11-10","15324.549169399994","15479.241172205182","15084.078680391858","15307.296910843444","2477476074.8434305","284124441317.7257"
"2020-11-09","15484.834223349488","15853.806008070174","14818.480197493165","15334.478548100205","4221604515.489464","287262786777.3535"
"2020-11-08","14830.292777851355","15662.709093109679","14724.025802463917","15480.699950380256","2465943674.073683","275105104673.05914"
"2020-11-07","15591.014464252226","15771.385398973389","14343.884230612406","14835.492064570413","3820189819.4684873","288773720918.03564"
"2020-11-06","15605.681623104809","15968.431900580397","15186.954808454197","15597.044548611746","4726227854.225347","289396559118.80096"
"2020-11-05","14138.48572521991","15769.223801648386","14098.58841055304","15604.46239984464","5504085984.336545","262214194796.29388"
"2020-11-04","14013.417871662308","14264.853226407826","13520.977915035459","14150.50474456989","3268477674.529116","260095924039.55374"
"2020-11-03","13559.956158320296","14076.503600797609","13286.404334362065","14024.223844250597","2533603674.570331","251506260663.2414"
"2020-11-02","13765.5317451913","13841.324004471619","13196.50442575347","13551.602757465545","2387189645.187921","253480979350.16797"
"2020-11-01","13794.102519249353","13892.039310727827","13614.888433769302","13729.432316474864","1475881947.8416595","256325850254.93155"
"2020-10-31","13555.124080122681","14084.52841256087","13417.48316342666","13792.545983311993","2623905198.0267777","251536884349.48575"
"2020-10-30","13451.3425860963","13679.721293215584","13116.36199854559","13561.921123389513","2634695576.44242","249487678161.82205"
"2020-10-29","13279.360324053654","13647.45465486421","12954.581293506","13457.647186795755","2562548481.6168375","246285629770.5695"
"2020-10-28","13639.827915640648","13856.742597112021","12892.131735571105","13277.455398541833","3412335990.7745066","252876578240.0346"
"2020-10-27","13067.178734642985","13789.527466501651","13048.584543415645","13642.269298921812","3041956020.2162447","242157545594.42712"
"2020-10-26","13030.512989912613","13247.491327717738","12771.21980478393","13065.373028309981","2152814596.391318","241434901854.94855"
"2020-10-25","13121.149965530609","13359.19068496445","12880.617580060843","13036.166404215819","1607463891.0945127","243054637578.6331"
"2020-10-24","12940.4129818371","13176.945426988894","12881.899244499558","13119.109865163622","1347934067.1374307","239916512767.74084"
"2020-10-23","12980.803618206999","13035.131773112531","12726.389287311173","12935.122548614849","1869127391.4815383","240697301990.3424"
"2020-10-22","12823.78283294479","13198.167452429847","12692.473930560842","12977.34543136124","2658687044.456302","237502948326.65845"
"2020-10-21","11918.825716169607","13238.04635234647","11899.751059036442","12805.891789050133","4475516937.045479","220976880276.1381"
