Date,Circulating Marketcap,Realized Marketcap,Adjusted NVT,Hash Rate,Average Difficulty,Miner Revenue,Block Size (bytes)
2021-02-23,202357879757.84488,99116161141.36523,10.398540353929,389.5195393,5174240710178297,0,296521069
2021-02-22,220201773420.56824,103256839687.49118,15.319237104732,393.79219533,5236799581647681,0,301945588
2021-02-21,218029638163.7057,105682708451.28354,34.009090852896,376.44332108,5015625379634188,0,285151980
2021-02-20,222751516654.50488,105105654504.67075,22.527141318412,385.63647675,5129309564301922,0,297961395
2021-02-19,220243679062.89282,105091523544.02678,24.857006519211,390.9955527,5135740855989037,0,301185461
2021-02-18,210633622265.79852,103754972584.76248,19.993159300452,377.56549184,5059295587243820,0,302015273
2021-02-17,202734430822.03827,101269225565.06187,24.062697538567,386.37331265,5095312812257154,0,302676761
2021-02-16,202659551002.35257,99338368241.82784,19.192788229058,380.64221443,5070865800248005,0,288576055
2021-02-15,204981227175.73892,98719539853.12181,25.303388423965,380.10819866,5056229104672558,0,295754766
2021-02-14,206578365288.51672,98846655035.07512,29.642734728145,381.12508595,5020239144826598,0,294141845
2021-02-13,209528365866.40012,98577212576.66666,33.31567192577,370.9207678,4989640953336216,0,301153028
2021-02-12,203150137214.8819,98505609603.14581,22.017482356346,377.5389341,4999800831413524,0,304343211
2021-02-11,198119746922.18973,96585559621.56293,27.932159446427,369.09787868,4893209199138060,0,292559964
2021-02-10,201305817709.51648,95639816153.45227,22.507743277079,363.30355939,4807885943066506,0,289017648
2021-02-09,199211741962.85135,95674445429.21313,22.660281861734,361.14660378,4810925029798037,0,291694449
2021-02-08,183475636164.80905,94237626083.65901,13.653347679991,363.476337,4855306456131281,0,287530542
2021-02-07,190735494700.53693,91155322154.29645,24.848441618738,365.97835371,4823899638769312,0,282352912
2021-02-06,195396208573.9768,92070741177.73665,19.617393975545,353.87958645,4690614739164749,0,276015115
2021-02-05,181371516998.4673,91339494970.01248,20.10915373574,351.10251709,4703172360911612,0,293382059
2021-02-04,189220237063.90076,88728150236.64078,9.562549089096,350.26535737,4644470253116808,0,292242800
2021-02-03,171937000011.49786,87889706172.88916,20.54384634,342.32680463,4561241973475117,0,296049687
2021-02-02,155971161147.22617,83892408496.42322,16.31908053873,346.37354967,4608800682087224,0,303748645
2021-02-01,149161048959.58093,80200289684.97853,25.951399812182,346.6046925,4615323550974979,0,297453443
2021-01-31,156317363422.4273,79096113219.00386,22.784861103896,341.82472789,4449902740589580,0,297098471
2021-01-30,156615750755.1029,79991490209.65971,21.916739346804,329.13450327,4449471932440112,0,285209343
2021-01-29,151161291126.00592,79904352350.8444,16.075467900771,331.54549206,4439482522051969,0,300099463
2021-01-28,141695755978.50168,78576279268.98064,21.106835177555,337.00542938,4480351542314002,0,293773712
2021-01-27,154944868765.69226,75503116823.93576,19.90545429,342.21467102,4571346649997219,0,288129172
2021-01-26,149702730088.594,76838824603.2941,17.97121004,334.64095461,4438141620857258,0,288102180
2021-01-25,158286105099.28183,75640639155.27113,17.472904575544,334.48094959,4429988146451998,0,294347377
2021-01-24,139843165614.47772,75368051962.69437,22.84776935546,328.46416288,4378305637984574.5,0,276044293
2021-01-23,140237002986.5854,73102909554.75107,24.320409955892,329.09237149,4345126340793382.5,0,275254138
2021-01-22,126537620459.23349,72941653209.19435,15.123855521304,321.73992008,4289518043626524,0,280115049
2021-01-21,156124867302.63403,70815639891.98048,16.581077953314,319.22183685,4256981154872425,0,284174361
2021-01-20,155585203406.5992,75388594491.30275,15.962887631604,325.20304347,4271547166180999,0,289410511
2021-01-19,142662284204.22632,74584706049.54576,13.743708055284,316.70360384,4188710615018780.5,0,299431749
2021-01-18,139735581400.4418,69700476928.73418,28.323824376544,313.11891087,4163782479769111,0,288893496
2021-01-17,139179153802.94037,68923564677.44327,31.713378510008,309.41312267,4116200015867673.5,0,275192566
2021-01-16,132638259254.18347,68479172036.78281,21.459553253035,318.33597411,4224079146916756,0,279235529
2021-01-15,138790471447.98895,67389526385.24265,19.330546578319,313.02080852,4109040327249200.5,0,284281690
2021-01-14,128231959168.74893,67595907876.42983,12.502931319227,312.61845221,4216956913320826.5,0,275194759
2021-01-13,118961245694.69148,66224096224.83018,20.474951579015,312.07371192,4108383817719712,0,268136446
2021-01-12,123649721252.12155,64732078485.52415,17.862782943723,310.90847903,4097644723543731.5,0,273691992
2021-01-11,142285374121.0438,65686641096.37993,12.659337381827,307.71293418,4071173654112543.5,0,295315045
2021-01-10,144946415316.0129,69135378219.63068,25.385573727113,305.52889392,4027405136971747.5,0,279040121
2021-01-09,137832488571.48578,68753668682.20128,23.800642023911,298.73984832,3986181530250854.5,0,275361815
2021-01-08,138757631631.69135,67086213068.01231,15.465651732273,302.33023725,3962122148552652.5,0,287033677
2021-01-07,137099003882.3424,66127996669.83027,16.643557541171,294.10535417,3946816156179239.5,0,289520281
2021-01-06,124674893991.78004,64101729856.10588,16.522951010833,293.76521286,3914136033150552,0,286126408
2021-01-05,117839526787.77019,60727425878.977776,18.887545541162,292.14770591,3864795205696313,0,284907002
2021-01-04,110755671177.25702,58460482798.98979,12.142182437877,291.35660991,3861592932138310.5,0,282058191
2021-01-03,87685746213.58131,55209169294.32938,14.761425850163,290.29336504,3872311741599890.5,0,279739286
2021-01-02,82621292652.94714,50269877627.57629,23.307616765338,294.23280443,3851061603179172,0,269785604
2021-01-01,83349640064.48654,49359358034.21749,31.933601357696,282.58949242,3730319486187331,0,268064389
2020-12-31,85077766600.71118,49297050244.749016,23.013361198571,281.36748495,3738495710243712,0,268263299
2020-12-30,82652505515.1705,49283658746.4095,21.168259635721,278.02170104,3670115907794824,0,281572466
2020-12-29,82480974895.99077,48800511834.21749,20.52874683391,280.75428734,3784290938732871,0,287497357
2020-12-28,77206246474.99101,48189134112.2164,22.409847903142,289.037066,3784431191290497,0,303577603
2020-12-27,71898433798.28111,47004505789.31187,23.592762311811,275.00484262,3650840376205878.5,0,294669064
2020-12-26,70782429153.71738,45705207028.30512,35.2975171064,278.42205189,3653750099729030,0,300479631
2020-12-25,69229685329.3507,45374405457.430305,44.520894704631,268.84057805,3609207740808971.5,0,346895951
2020-12-24,66043324034.96924,45098063484.26041,27.47774224466,275.9379285,3684746021761146,0,276395144
2020-12-23,71977204997.10683,44711300693.46787,25.27249768842,282.24510795,3696187110600807,0,321364642
2020-12-22,68681045319.42514,45377814942.989235,26.22919820167,276.05741972,3668281226998032.5,0,273105268
2020-12-21,72067078490.7518,45016926588.690544,21.736137511789,276.80569449,3677135710104574.5,0,273680561
2020-12-20,74414762907.6967,45419120415.33171,40.982390198179,274.24863511,3619780104259098,0,259167790
2020-12-19,73967907272.894,45739564588.42894,23.008299542477,269.42008856,3573611550842748.5,0,266084317
2020-12-18,72629367583.58307,45342215309.998405,28.298934485167,272.90333489,3632389641760742,0,264486397
2020-12-17,71953168719.53944,45002978996.62588,16.84182474,271.28676723,3583773287221712.5,0,284541403
2020-12-16,66461646332.42467,44510716238.29452,25.900717740629,269.28169617,3559678179524204,0,274579916
2020-12-15,66130310379.00176,43363298633.73692,33.258300254046,267.98998758,3567719974235594.5,0,266043223
2020-12-14,66588618215.53911,43216198654.451195,35.790105916665,265.93253758,3521007134954278,0,265370774
2020-12-13,64039223248.28528,43197470316.01591,50.919182402421,275.08386802,3661126231468105,0,245516481
2020-12-12,61422991936.89579,42726386028.46307,32.695698446436,270.36022117,3597998813947740.5,0,238677893
2020-12-11,62986562574.19158,42344612819.58318,23.497675887011,267.45531192,3561011789808634.5,0,274225939
2020-12-10,64637023711.96938,42612678855.919334,27.36836012657,274.5947981,3692368191499610,0,256423940
2020-12-09,62522460162.0897,42830914333.206665,23.23363966371,277.747662,3633816162748327.5,0,268792225
2020-12-08,66638504450.31619,42564202602.440796,27.815797652895,273.03896433,3637824091078683,0,276185074
2020-12-07,67964271153.204544,43185476898.47261,28.599684383531,271.23585798,3625010173857277.5,0,261566238
2020-12-06,67269246329.68185,43113764161.11284,50.762185488348,275.49842036,3629167538704028.5,0,251301379
2020-12-05,63925078756.56943,42812105612.99018,25.085084787986,271.83577592,3615951621594438,0,246495983
2020-12-04,69429230211.89938,42317866592.19005,24.921086385377,271.39519665,3634624816443199.5,0,266096763
2020-12-03,67365439842.895386,43157140584.3799,29.099727907507,274.12485568,3610522802719949,0,265846524
2020-12-02,65992383975.7867,42579196112.878845,33.309377330791,262.36959659,3518482216809904.5,0,250246297
2020-12-01,69336476424.76009,42294125853.47222,20.26804334935,278.58826337,3692341652786690.5,0,263716348
2020-11-30,64878804634.009346,42529207678.13556,26.26316794321,274.97592699,3616421104215010.5,0,263180207
2020-11-29,60555014082.71997,41397725989.78532,43.881573050461,272.50980956,3615578620968005,0,226230584
2020-11-28,58428052847.77695,40565437310.27871,46.23133610601,264.7296573,3465398680794349,0,225785904
2020-11-27,58418908134.89755,40276694919.29127,23.675055747678,264.17947875,3556211536014520.5,0,245205040
2020-11-26,64125058181.70306,40630940567.07036,14.06263974088,266.14541055,3518481442900867.5,0,266882378
2020-11-25,68064531897.40186,41333329506.178444,28.364720695218,266.38071542,3557961718299249.5,0,267877740
2020-11-24,68499618014.39704,41713258920.62771,17.792570096588,267.13978331,3513543185232632.5,0,273390508
2020-11-23,63026436968.18786,41159572978.96892,17.252497986383,255.47108376,3421094478954028.5,0,271426862
2020-11-22,62182804497.24731,39868807757.546486,21.680932735644,267.85670925,3555933637388634,0,261419723
2020-11-21,57398803908.77635,39177710265.22061,18.519536384518,265.81210134,3495115341388413,0,263117759
2020-11-20,52914491635.508896,38172063794.25814,21.48467939,262.03876882,3509312880053003.5,0,258363947
2020-11-19,53831176918.01349,37375093488.98651,28.249277914472,262.94938377,3437561806114520,0,252603254
2020-11-18,54609587347.7395,37343797082.10881,20.16282855,255.29764643,3416954325391967,0,247132982
2020-11-17,51781606116.72868,37228361898.01244,16.453249721094,257.83446929,3413737859195152,0,260152860
2020-11-16,50354236882.65191,36816510643.2915,31.183394442188,252.24402969,3364915877821520.5,0,248838199
2020-11-15,51797264166.75884,36583405983.25692,35.756227871383,261.53086331,3451368258202443,0,240262159
2020-11-14,53559681372.14492,36784841504.430664,41.025061335615,253.89554599,3352616740251629,0,239518562
2020-11-13,52018855273.676445,36947172309.82096,25.101975106763,259.00859394,3424202242621577,0,257603769
2020-11-12,52088889571.49448,36568082451.971375,23.48662151,253.26671408,3358749955367226.5,0,247048741
2020-11-11,50644494907.27145,36363403142.02813,30.656683215493,257.23844957,3402822885865799.5,0,240493657
2020-11-10,49913530555.119,36058370092.626465,32.87149115,252.6086322,3383060422230945.5,0,259410310
2020-11-09,51072590994.838974,35692185488.6168,25.53264716,253.08562419,3360639435095874.5,0,256165078
2020-11-08,48940861116.335495,35753769451.610886,53.858489568048,250.57368795,3310777202726146,0,230863099
2020-11-07,51257757622.53157,35490954072.335396,22.61424055,258.65249604,3438418587239774,0,255796962
2020-11-06,46770908956.169075,35728116874.88187,17.68757153,256.77604922,3392287315741501.5,0,263293487
2020-11-05,45133955762.0011,34987379668.530334,19.294873644723,249.02893918,3301841553793320,0,253898736
2020-11-04,43596066165.17987,34686608657.236404,23.65102466,252.34510458,3340653227429587,0,251896172
2020-11-03,43038643581.9177,34407832869.149925,24.89407843,252.69929407,3349302888533876.5,0,252378612
2020-11-02,44467906015.69976,34319496108.407467,25.50764516,246.65331693456648,3291886304646562,0,253902684
2020-11-01,43369088555.70065,34491115394.9365,48.43982009,255.98133033822558,3396058303736025.5,0,239752477
2020-10-31,42866663640.58245,34322104029.714478,41.02087663,253.0692847879435,3350094346686313.5,0,245794915
2020-10-30,43438978856.81459,34342252929.826572,25.24313715,251.8763409866588,3352477979523815,0,251411398
2020-10-29,43570293296.94817,34375084953.65245,34.30148201,257.13338959598946,3402790966777639,0,251889111
2020-10-28,45235325267.30327,34412929987.87067,24.45010394,252.161114425219,3325639369408022,0,258618835
2020-10-27,44116568044.352554,34614251036.42603,34.25527873,249.47103949951187,3293520933148048.5,0,250273833
2020-10-26,45503017140.318,34462220478.501335,22.41846642,243.2075086910853,3248183933553452.5,0,245509948
2020-10-25,46239722198.87989,34591818081.2396,62.03478974,251.9477115989693,3359523213986936,0,218721865
2020-10-24,45934025820.832,34644293783.485565,47.40240492,258.58222880728414,3394024364404254.5,0,221569133
2020-10-23,46450775374.39798,34550352821.78939,25.84518922,253.54518665726889,3384219153715645.5,0,243400222
2020-10-22,43884041259.558266,34518050942.148346,20.60214353,252.3512105013941,3334919492734424.5,0,255251689
2020-10-21,41321215999.48655,33921018879.49591,24.59748681,251.4135466181574,3334356718930768.5,0,255963165
2020-10-20,42491847961.51986,33416511153.818733,36.22095229,252.04320175111,3347671597428219.5,0,251567249
2020-10-19,42398363060.19776,33568787729.15839,40.30052388,253.9720183508807,3327407098606457,0,253050039
2020-10-18,41263217893.85834,33520575239.351593,57.78445072,243.03767123836835,3255740030385157.5,0,225209448
2020-10-17,40935223232.87822,33372501334.412804,46.8672914,252.08340502748734,3336068537419390.5,0,228336881
2020-10-16,42302722895.36074,33341158533.62731,26.58344087,251.16530731650295,3340556593154135,0,246177871
2020-10-15,42431762214.31573,33529426313.723312,33.6634084,253.9438853859088,3342046996183290.5,0,258236663
2020-10-14,42689886219.01005,33477181772.43662,24.88800901,248.2699799534331,3280414754244734.5,0,243557100
2020-10-13,43306628495.71929,33400458711.76495,31.18493643,252.65637650260393,3320626662605651.5,0,251173371
2020-10-12,41851213663.06706,33331619409.30167,28.52267981,246.4604100278159,3295415423610773.5,0,249605162
2020-10-11,41536101198.92847,33021768143.597893,39.71855503,248.9964989147222,3273613988700544.5,0,231653676
2020-10-10,40877804219.045395,32948870707.9631,37.81497552,251.32471004132188,3335072723398678,0,231844236
2020-10-09,39282790032.87438,32863083772.02041,26.32076395,244.6840508295402,3313690449700604,0,237847904
2020-10-08,38245992599.60336,32568888921.205536,29.35359551,240.71905279075696,3298385954461794.5,0,233859726
2020-10-07,38116516060.50431,32415163804.072273,25.63432228,247.6359695008338,3375603442842173.5,0,240533130
2020-10-06,39563162844.9388,32497842285.346794,30.81467931,254.35984485274375,3395395363681039.5,0,256052560
2020-10-05,39413467260.71156,32681200408.47859,30.51091613,243.26676636556314,3260944765459497.5,0,244516424
2020-10-04,38693519466.843925,32659292337.99996,43.17691049,239.9958183136524,3253577961269075.5,0,236724055
2020-10-03,38655312229.04683,32577420005.801636,38.88681176,237.19204601426128,3214968122905883.5,0,222273813
2020-10-02,39423123527.33072,32567211309.97347,24.61951298,241.8719507610286,3285465361351575.5,0,233850003
2020-10-01,40233908117.65364,32691593373.449963,23.55503219,242.7533534366962,3263944294791593.5,0,237577742
2020-09-30,40222436952.098755,32832482950.76109,24.0195985,242.09937172621372,3265335599195305.5,0,244637616
2020-09-29,39520612996.103195,32752251287.304794,25.38784877,240.32884969341913,3248428643749899.5,0,248011507
2020-09-28,39960219828.6202,32585078404.11147,26.37215264,240.42054358349102,3243630966422529.5,0,247914720
2020-09-27,39560137578.35025,32569763445.548927,33.1508323,241.24051206281504,3271997314309489,0,232940121
2020-09-26,39323498267.90176,32539781511.789948,37.04847052,241.82076562692146,3250861476964060,0,235432969
2020-09-25,38989177727.561325,32486140785.654984,28.27797117,235.44787823451009,3153235070542629,0,240387114
2020-09-24,35807040525.22697,32351840354.114468,24.33859085,236.04455941570885,3130961441746112,0,245472924
2020-09-23,38441346623.62551,32009209500.62813,20.24086546,243.04360561618722,3217664946066096,0,253704426
2020-09-22,37995846469.74717,32592918321.22367,24.09292645,237.26965378995112,3181617263440927.5,0,258966542
2020-09-21,41408883705.669655,32769712506.66253,17.13629416,242.98879995015324,3195676491333473,0,253441078
2020-09-20,43010058635.99248,33147562064.582615,23.50764678,240.7001708780312,3154588981012838,0,246093865
2020-09-19,42811242107.11849,33319762410.64865,18.38976122,236.94297489824018,3137161300752301,0,254894844
2020-09-18,43455638852.31854,33264132972.748787,12.98168294,232.4474425804824,3119651331492797,0,287586954
2020-09-17,40731632973.00481,33250884079.278164,12.45826179,241.10160074539638,3161325359902644,0,388502677
2020-09-16,40604203195.69526,32868250291.808933,14.22722719,229.13030606199996,3066220122373771,0,240367153
2020-09-15,42070722303.57424,32863208613.30655,18.36446004,235.558672964714,3104339641269330,0,252151047
2020-09-14,40868375406.1629,33006743480.04745,14.51088358,230.72550007306248,3086726281293391.5,0,251231646
2020-09-13,43252004173.248535,32892995789.101166,17.1473207,234.5942256745953,3097045284914370,0,245181111
2020-09-12,41696942993.41528,33171297106.03748,18.64841655,234.80000044834924,3120636498266529.5,0,238891750
2020-09-11,41021544850.621086,33067379730.971817,16.10435248,230.95981903552087,3036541584241896,0,243212049
2020-09-10,39136870621.93738,32872545701.79701,13.99579304,222.08210521475962,2947014864928506.5,0,254128296
2020-09-09,37609855959.29979,32560243133.96783,18.82626307,226.03667615313276,3008318604705941,0,236267742
2020-09-08,39418173015.50684,32469781282.85542,22.33855296,227.83893752336405,3017171627724303.5,0,235252747
2020-09-07,39320701433.29878,32796336126.56436,21.76753754,229.52987085631386,3065247417417986.5,0,234793377
2020-09-06,37345052044.37948,32692861622.964184,16.18639054,229.69374293814167,3001690651851681.5,0,237010402
2020-09-05,42991672710.39699,32489354253.029854,12.85837379,223.23492133271287,2948502949643540,0,236626291
2020-09-04,42559608802.1962,33555720508.804325,14.9477609,221.7025985776624,2898343644530049,0,247695992
2020-09-03,49018918097.07965,33508489879.623367,13.3827958,211.80189640926906,2831203344156028,0,254249647
2020-09-02,53011872679.012764,34545918576.02655,13.59821498,216.10356127482896,2875642473845224,0,258126798
2020-09-01,48316889720.50938,34225896562.37638,13.15803454,217.6173021166301,2877913837501657.5,0,269726492
2020-08-31,47773141345.72156,33038668782.303726,17.12469201,208.64035593733288,2734388400222548,0,270813666
2020-08-30,44375034568.876656,32657776272.129696,24.97566891,207.55357289073808,2744792701462875.5,0,269509739
2020-08-29,44004531167.70963,32116255000.80019,29.71924772,203.510340236621,2701461372103638.5,0,258703341
2020-08-28,42662823428.54479,31986339303.741734,27.27960064,210.2355439104336,2780535651250194,0,251884390
2020-08-27,42953794932.790085,31825459014.461926,42.82327535,204.9690658518776,2725937120855204.5,0,246722576
2020-08-26,42629508769.87573,31851841747.51983,34.16976896,208.0350149708945,2736414288730281.5,0,255198473
2020-08-25,45378854429.29982,31846159000.89401,36.37613345,205.30595095813413,2759997186292724.5,0,246861028
2020-08-24,43479876161.29341,32162096739.689552,34.23314242,205.6877789742228,2726633820925522,0,256898609
2020-08-23,43995603902.22192,31902062845.730904,53.76718531,207.74954641498417,2729429715947228,0,249762189
2020-08-22,43135552173.603355,31917118743.546577,43.27508524,202.28237805482553,2705914605775069.5,0,249907466
2020-08-21,46264995089.8324,31867708208.525745,30.04495905,205.03079058290993,2728688407264617.5,0,280989330
2020-08-20,45329447359.09914,32240621944.43671,32.31866077,201.16589763878875,2658943276749892.5,0,264589623
2020-08-19,46948347275.290115,32032352668.13549,30.86075093,195.77432455615346,2599290832333313.5,0,266921930
2020-08-18,47954570864.744194,32169814324.431732,32.86626519,188.16489982234762,2477494953102992.5,0,275384824
2020-08-17,48216550027.592476,32261582273.36272,33.33223194,191.21291409839972,2581957215398729,0,259550903
2020-08-16,48082783080.632034,32061167858.005463,44.60936184,200.01694012482824,2656590309453150,0,256391925
2020-08-15,48740539871.25707,32012071471.24286,38.85963318,204.619147332941,2729266699180432.5,0,243687626
2020-08-14,47233184125.800934,31634032188.325474,21.35592642,201.44745820973841,2676094574784389,0,268925756
2020-08-13,42991392484.305,31094804871.724262,23.45116179,193.71423309695643,2583444541516727,0,264473333
2020-08-12,42076029097.30319,30447841925.16289,22.19710143,193.05400092378724,2562045580658106,0,276480755
2020-08-11,43949780902.90411,30316174308.77959,31.16268162,189.73166461606175,2534224749941363.5,0,273481781
2020-08-10,43343088457.96541,30476390879.896935,27.18862363,193.06357478510412,2573426338302048.5,0,282767432
2020-08-09,44120629243.26527,30115199134.815285,51.3682152,195.9098647921996,2592107455956342,0,279227388
2020-08-08,42126042560.959526,30115481455.891605,58.41217486,190.13862682369975,2543810968810938.5,0,263972142
2020-08-07,43847699443.43963,29943165078.854004,35.8347202,188.87751163014832,2517385816455323,0,267384170
2020-08-06,44514294241.139145,30080609293.18877,41.10057685,184.96116562441796,2452907616640558,0,261060616
2020-08-05,43251499230.29314,30082923506.065548,41.47725803,183.37181716611778,2453222927579733.5,0,253266860
2020-08-04,42824136399.74631,29754414166.999416,33.27707214,182.63491322366957,2463090185882053.5,0,248378609
2020-08-03,41291925652.9914,29578576716.267693,31.44919631,181.99957546744523,2428338119437682.5,0,253436049
2020-08-02,42965814106.958084,29362950366.900867,31.09256767,188.81583798265345,2515079370334243.5,0,248169477
2020-08-01,38467521842.602974,29440760348.14789,35.29709613,183.94336474413097,2438661057420387,0,255430464
2020-07-31,37185327969.663315,28476068459.497906,29.58881345,179.70081675877327,2394725595605838.5,0,267540710
2020-07-30,35271914721.23747,28229685212.98661,32.68587014,184.50159745671417,2495871727286801.5,0,255655752
2020-07-29,35207332915.47161,27893853607.840355,30.75824946,190.9668062283111,2533983749178492.5,0,260926271
2020-07-28,35746838600.07605,27909061379.73452,31.94749112,188.27354390273234,2511147459232088,0,261762441
2020-07-27,34520403876.384,27918208977.28151,20.05260675,182.84418488181785,2450503703949243,0,273662608
2020-07-26,33871910386.892395,27409624836.07257,28.6509402,182.58811939334777,2431627905427888,0,252945164
2020-07-25,30996440658.326546,27126012624.41867,33.53198492,175.33053581298014,2383628844056132,0,274250660
2020-07-24,30525155149.443966,26880078224.492085,31.42337638,184.56845417503638,2452139971627760,0,260428993
2020-07-23,29301305061.87613,26711157712.80419,20.02024346,178.13778028448468,2360072901379814.5,0,254210801
2020-07-22,27240517000.33047,26399036904.635,34.36771048,170.2742400357223,2277414665187492.5,0,252494381
2020-07-21,26156275105.216236,26060551460.890762,40.57753854,170.02352431956223,2302394117851140,0,248280286
2020-07-20,26511357981.535137,25908208857.127594,43.56198076,176.0879374469346,2362944145208655,0,249660412
2020-07-19,26114601182.563526,25940779518.966515,58.91767618,181.08110270606915,2424577704170782,0,251667360
2020-07-18,25767224741.6849,25888055244.11328,62.19937679,181.4487828448269,2402131610682274,0,243245747
2020-07-17,25852035610.98917,25846333197.108715,45.2181857,176.39966455990043,2361180447237867.5,0,228914897
2020-07-16,26399208306.51711,25886848445.78041,50.62984167,179.39507068446244,2416896103550112,0,223753999
2020-07-15,26608260357.473583,25951811929.15315,56.60444524,178.43128630754782,2384779411814353,0,234928685
2020-07-14,26484619440.72746,25965346774.54004,33.63069446,178.60539382453632,2408928049386451,0,228020066
2020-07-13,26887915774.709644,25897192248.056213,41.49690196,183.72034987853067,2444765450655635.5,0,252011560
2020-07-12,26469400121.184776,25920852232.33354,61.42452721,182.1373925602798,2423942793963625.5,0,216403951
2020-07-11,26689357609.494915,25897125468.691532,94.42401991,181.24783370725658,2396733448300366.5,0,205189912
2020-07-10,26768728429.835003,25897769886.801044,41.5812239,177.39802270143872,2391923596958462,0,215628541
2020-07-09,27331400809.58708,25893658563.388863,41.42106724,178.87159721781512,2403289733407630,0,233444501
2020-07-08,26482695417.494698,25896069163.573067,31.21105751,182.84979376145932,2428374563081665,0,238744972
2020-07-07,26733562995.241455,25748340458.77752,45.45405746,176.634510847078,2349911136065232,0,232014821
2020-07-06,25181503341.931858,25680813508.119095,42.9644342,178.71677224297574,2389478678201546,0,223725678
2020-07-05,25349855054.84534,25557147741.777496,73.2904551,178.72115839072123,2377379511992142.5,0,193102508
2020-07-04,24867367886.308247,25569322274.47718,78.8900825,179.13646387417194,2408139345124547.5,0,206184653
2020-07-03,25024381052.80124,25522996236.990215,44.50410383,178.56798440696005,2382837221643077,0,232678604
2020-07-02,25544849197.512836,25533263812.43878,36.74730068,175.81327891201693,2358316359484620.5,0,234579964
2020-07-01,24923508789.976643,25590021448.223,38.63660035,173.44626538694467,2337924652434043,0,225950615
2020-06-30,25177008021.307804,25509687754.874924,44.74492674,176.8980437100665,2358194560152857.5,0,223599506
2020-06-29,24846332797.475822,25528458460.834213,33.13512995,177.38632038340322,2397434952741271,0,222645847
2020-06-28,24378945616.92456,25507186949.884014,56.02456704,176.75212597337523,2341416791589951,0,219217067
2020-06-27,25348339408.852146,25531245411.811985,46.1951923,175.87602679986156,2387370592572728,0,232150888
2020-06-26,25638700935.835503,25594642438.126625,39.05734368,179.60227374700204,2406898906032803,0,227673238
2020-06-25,25911697449.458645,25674656583.450188,19.08676332,179.695032213632,2405277495851317,0,246644662
2020-06-24,26840112957.973633,25672240442.421436,25.73945119,177.3170336821354,2362403429310276.5,0,249161957
2020-06-23,26859556564.364697,25645255699.326427,38.46780541,175.27291229437392,2350414924159952.5,0,238983964
2020-06-22,25168712353.72965,25629845581.46105,39.46448743,173.25885281878277,2319236453605996.5,0,237259062
2020-06-21,25259368674.424957,25421590273.950706,45.19269427,176.66595205402214,2346555186346082.5,0,221191200
2020-06-20,25235996915.15031,25429281640.818092,95.06158969,176.51893192227465,2358639303130425,0,200524633
2020-06-19,25495959803.286243,25431699542.571117,48.81583817,175.46195806051563,2330632422008064,0,199337303
2020-06-18,25791421559.23754,25457822973.347656,52.82576818,171.4697772429162,2296668695718501,0,186885385
2020-06-17,25970331227.945213,25488342433.30143,51.67234721,170.95404438905265,2301870224815775.5,0,180438267
2020-06-16,25477503722.689762,25489331501.93488,62.73682322,175.25853005274976,2353432775800042.5,0,185795606
2020-06-15,25536566964.999157,25467262234.83517,43.34585817,172.21252562065925,2302546237156209.5,0,190359119
2020-06-14,26272638157.407322,25469019474.55715,99.84490202,173.7742701059941,2300611543771080.5,0,164572365
2020-06-13,26184036110.93325,25501284609.640835,133.59696097,172.12047410140278,2291640701042709.5,0,167027281
2020-06-12,25436593437.781387,25489665525.93436,66.51339096,171.35109771500024,2275795455524237,0,181654840
2020-06-11,27327031039.256832,25409947504.88355,45.46673972,170.5491683955288,2281666309846578.5,0,196101058
2020-06-10,26886120683.01681,25630091597.419655,53.50671819,167.95710719039997,2277161984757866.5,0,198404700
2020-06-09,27171771245.812885,25593489203.27549,60.84677946,171.4122545693382,2285532003046147,0,186733176
2020-06-08,26961254721.382755,25593185039.353573,69.25519438,173.12979615950113,2333227858195735.5,0,186218773
2020-06-07,26650761107.719044,25198360070.742306,97.52376823,177.08347825855404,2366153006324352,0,188572505
2020-06-06,26429486414.922035,25171781884.72886,121.42071576,174.33574058672218,2340878660361843,0,187209453
2020-06-05,26798388710.402367,25154365606.688267,59.2214456,173.87103198729002,2316215322461565.5,0,177962860
2020-06-04,26919980480.95732,25155760827.21897,69.7714664,176.13032262474647,2367809883427731,0,185391689
2020-06-03,26198084610.922203,25128872428.845387,73.07507308,174.64762402062448,2357415459983391.5,0,175330763
2020-06-02,27352476545.511852,25206505710.510803,29.23968778,172.57260572796883,2308870193005033.5,0,194771845
2020-06-01,25472849192.763546,25183447141.79231,50.62541526,170.32021536791683,2299269682399575,0,191643684
2020-05-31,26823630792.478188,24951093923.20933,51.29036078,174.49326219589636,2328436581378018.5,0,189464623
2020-05-30,24271419253.45204,24959745822.498203,43.30226611,171.4737272051859,2300421645778160.5,0,175629268
2020-05-29,24197563438.885437,24701582710.556,41.44957379,169.45112006125808,2275065014719549.5,0,196618641
2020-05-28,22929987813.02655,24743345783.23074,54.27635565,167.76804428825997,2259740317061737.5,0,179460670
2020-05-27,22105197996.88807,24519121309.349964,73.99942107,171.2053487369747,2295607835284182,0,172328234
2020-05-26,22436265210.25244,24459664270.03109,55.3142677,168.0776187427333,2240723517554043,0,182873537
2020-05-25,22060417715.187885,24484927294.606693,74.86776633,166.6339861858707,2262000049510242.5,0,170168360
2020-05-24,22718605714.89906,24457693679.89251,81.19844207,171.01350547090203,2304280260143808,0,171423766
