"Date","Price (Open)","Price (High)","Price (Low)","Price (Close)","Real Volume","Circulating Marketcap"
"2022-04-27","2809.5718895113973","2919.893813098389","2794.764001956001","2889.665937257562","2678022853.358975","338668285717.5796"
"2022-04-26","3007.4429635049482","3038.3453105428334","2767.002210658128","2809.7687343718426","3158255107.023727","362479797564.8678"
"2022-04-25","2921.9430513948328","3026.1443573984398","2800","3006.8590446551843","2909551676.810688","352135798023.6964"
"2022-04-24","2933.44297257518","2967.890444205494","2912.8062684490137","2921.9299656906937","1167225797.5106382","353479208817.3574"
"2022-04-23","2962.736899024593","2979.0905293700125","2916.8889034582267","2933.391698846305","972052478.724022","356972652496.9977"
"2022-04-22","2983.766774438082","3033.6775934029565","2932.1097939941815","2962.751016115338","2468166808.442609","359466510460.6558"
"2022-04-21","3076.7464303788383","3180.401005845019","2943.151482323959","2983.945561230657","2859634277.882355","370627510810.56573"
"2022-04-20","3102.287062754912","3167.985010348471","3037.0731521077923","3076.769208416371","2028288796.2150965","373662396799.0719"
"2022-04-19","3056.2535422205333","3129.7331226907763","3030.838695641061","3102.5814469533434","1840592574.7942293","368076534239.4406"
"2022-04-18","2988.2391832542457","3070.185011571896","2883.567461331877","3056.2563599690993","2724240409.970274","359845058032.9389"
"2022-04-17","3060.290886909007","3083.2155874469127","2983.3743124032467","2988.68927556976","1242621046.5729754","368480344018.6614"
"2022-04-16","3041.0823533990842","3086.3374863296776","3010.943738903722","3060.205713843298","930479933.2381929","366126838734.2763"
"2022-04-15","3021.822475234545","3059.0869540423037","2994.1922447419784","3040.932967292986","1204975307.5638745","363767416398.1373"
"2022-04-14","3119.0940486172894","3145.1488228981275","2980.6883789276703","3022.051653211298","2322574257.215699","375434977106.96844"
"2022-04-13","3028.344175185558","3129.0114711144415","2997.8903108054183","3118.673706979374","3364651165.6870966","364471011170.9143"
"2022-04-12","2980.6711437617387","3086.1548382061196","2951.0141078826573","3028.380209844474","4891049693.779644","358693153204.4202"
"2022-04-11","3203.2105331996713","3214.461367489742","2950.7491927350566","2979.8171698538545","5854394470.901905","385430241346.98334"
"2022-04-10","3259.4088409295355","3309.069386015086","3193.5484313951347","3203.1713087087096","2083491948.2636101","392148351185.82935"
"2022-04-09","3192.8489915626033","3269.080833940856","3182.18867723756","3259.2385319035857","1566478051.5286293","384097491703.137"
"2022-04-08","3227.7669840381204","3314.4244800525717","3174.089431974418","3193.014526021821","4214310126.387912","388254799974.42554"
"2022-04-07","3168.465431992181","3269.090376618768","3143.5788712167164","3228.172005024153","3993884977.756529","381078835675.97595"
"2022-04-06","3406.934567788666","3407.578914515324","3162.5171429510724","3168.999891621146","6914228578.631836","409714213072.8369"
"2022-04-05","3520.2268354820208","3554.716404243083","3398.078503575695","3407.094138811018","3844508213.347204","423291042997.1126"
"2022-04-04","3522.261588743675","3547.141672274328","3407.6318807679418","3520.290353772851","4102555062.1934667","423488331670.6964"
"2022-04-03","3448.0760253039807","3580.811045368735","3413.7053856047496","3522.361834035166","3218709681.8364916","414522560185.776"
"2022-04-02","3455.822434661979","3531.8349337158133","3434.46702834979","3445.709879089803","4158306564.111444","415407755211.2588"
"2022-04-01","3283.43","3482.438554103904","3273.33","3456.349794680875","2087411162.5150006","394640725295.7253"
"2022-03-31","3386.0464541460633","3445.8760176837072","3262.22098664582","3283.47","3144789401.0245905","406928703437.3911"
"2022-03-30","3401.6517497054992","3447.6879341598788","3333.3293347615704","3386.376293560497","3201030710.68279","408758117799.79834"
"2022-03-29","3334.259138707227","3483.319745076051","3331.549356650723","3401.926409215311","4541730115.211352","400614729815.91644"
"2022-03-28","3296.154091198147","3433.2368946698343","3276.2555972050804","3333.951301006123","4904927285.865817","395991733965.04205"
"2022-03-27","3146.6427624166668","3299.741277921652","3127.814860817962","3296.6561083139736","2882865445.900511","377987169853.83044"
"2022-03-26","3104.077514504131","3154.2930165087946","3086.9461097510334","3146.5673961657794","1571540450.2315447","372832428017.8837"
"2022-03-25","3112.46547229821","3194.164534850794","3077.6482707885734","3103.8034177530712","4484782546.3888","373797539975.20984"
"2022-03-24","3037.32301498212","3130.2696113036","3003.489269091457","3112.4152148774187","4983523988.028639","364732311635.2945"
"2022-03-23","2970.1377313903704","3045.9232625928107","2921.629507050412","3037.422781624864","3706948138.954957","356624041819.85254"
"2022-03-22","2890.6224659613813","3053.239287351756","2887.6281099848343","2970.653215731726","4605270696.107832","347037802356.4033"
"2022-03-21","2862.658999408282","2961.796838142812","2832.0405940850987","2891.331992871159","3492795999.960583","343641912329.80725"
"2022-03-20","2951.9138949308344","2965.271659471704","2818.824410367634","2862.367793123105","2645317948.4608593","354316829288.3023"
"2022-03-19","2940.251853489168","2988.0746893883124","2893.5280564032837","2952.427346504774","2566436152.364337","352877071286.199"
"2022-03-18","2814.187250931761","2985.9625195114772","2767.5653807263243","2939.9623326842047","4609357050.9691725","337709013973.78906"
"2022-03-17","2774.978259840538","2837.6402879655056","2748.0273852450478","2813.7466431314324","3356895741.370132","332966431612.8253"
"2022-03-16","2619.475307802806","2789.162269156298","2604.837830601543","2774.9439226685136","4907592830.075337","314272514345.36993"
"2022-03-15","2589.8471204513253","2669.3378747171064","2508.025834025535","2619.2882746526575","3345015870.424933","310682789465.7276"
"2022-03-14","2516.1520103487023","2609.568993039461","2499.499588319015","2589.994134858071","2727905171.003601","301807874528.62744"
"2022-03-13","2568.5626175357042","2602.9405454618072","2493.684407817502","2516.2099748885516","1936418569.31797","308060101290.6412"
"2022-03-12","2556.6778402574396","2615.982625881436","2553.637034502585","2568.7850607692476","1351083993.0487506","306599649147.49677"
"2022-03-11","2608.002347595887","2677.43392801445","2523.394686279106","2556.95307555835","3533126930.0373154","312719598463.2472"
"2022-03-10","2728.4865800036027","2733.8929878948275","2552.378566685399","2607.933422460284","3872144090.8568673","327129152967.1823"
"2022-03-09","2576.831483648499","2774.9914987315447","2568.717637743353","2728.0392817090483","4139084512.6788106","308911688842.01874"
"2022-03-08","2492.052274236419","2624.692095398947","2480.9684060897553","2577.174580961441","4061366742.679744","298714315188.8569"
"2022-03-07","2550.965336346115","2649.2006617047173","2445.5222002886508","2492.0044837289383","4151725217.5923905","305741375547.7525"
"2022-03-06","2665.608024240806","2676.8454103822314","2536.154836387298","2550.8807610375593","2158918570.211307","319445918173.1047"
"2022-03-05","2622.714793658619","2685.2411901576693","2590.7122794354586","2665.777705428951","1756552808.1099956","314270192137.34784"
"2022-03-04","2834.265854931009","2836.1912121355126","2574.5129897070606","2622.822506486374","4384994047.81717","339580868869.7752"
"2022-03-03","2949.0581243920906","2971.522271902704","2785.6934324304593","2834.2206046266574","3535213265.4695277","353294542508.1315"
"2022-03-02","2977.705072404054","3045.381375426634","2915.383874388663","2948.869184319675","4821387491.233369","356686209748.0274"
"2022-03-01","2922.7021354500557","3039.9373020268345","2855.715541140334","2977.293981330938","5587256664.527999","350058014973.83734"
"2022-02-28","2617.6070517792728","2953.8781088310425","2570.224250998906","2922.787933118394","5583557045.814974","313480825151.84344"
"2022-02-27","2780.8149219318484","2837.368646413814","2559.5933693434617","2618.0098730530785","4609933152.474873","332988619560.4089"
"2022-02-26","2770.0313129240976","2878.803631472429","2729.3907443107273","2780.5882129963497","3114325251.2962832","331659577382.6524"
"2022-02-25","2598.045041299321","2837.587653053158","2573.6268703330334","2769.933725766848","4455869470.618108","311032371253.8745"
"2022-02-24","2581.034355918413","2740.457073693333","2301.6236200301623","2598.061106726111","9514443019.268522","308960752598.9144"
"2022-02-23","2638.4760969845456","2755.8526580987077","2577.7432326982002","2581.045657806771","3716186986.62167","315800698577.24603"
"2022-02-22","2570.1767480767744","2667.174410778478","2501.7978366834013","2638.0479346482166","4609367308.32774","307591380655.25635"
"2022-02-21","2623.2735594825767","2760.6889660171664","2561.4329150626154","2569.868706694338","5536613457.93585","313910352499.3743"
"2022-02-20","2764.784160813772","2765.4083452888804","2576.7497457858008","2622.901573067266","3032600896.7596593","330806176872.0236"
"2022-02-19","2780.2743572624618","2833.2524427439066","2695.9881607572534","2764.69757433429","2305981662.492265","332622088963.4521"
"2022-02-18","2893.423960782891","2946.3345197632684","2752.9751328935017","2780.609698002494","4022214809.242148","346119933476.54895"
"2022-02-17","3124.155491722933","3161.9240244578136","2853.8056711524177","2894.0079358178514","4646421473.250834","373678312515.25494"
"2022-02-16","3186.0832396622695","3189.086984549928","3045.3077364946516","3124.072933193414","3064353337.773061","381042481965.238"
"2022-02-15","2931.131144092076","3197.2599659645284","2913.448563915096","3185.8176335272824","3711170369.725398","350511392817.4889"
"2022-02-14","2873.161846144347","2966.2319734959233","2831.4260423041287","2930.8579304187597","3198920571.501631","343540505886.0507"
"2022-02-13","2919.702269393103","2955.6923371476882","2838.380866484299","2872.4377207221605","2073779333.6951258","349065442769.7131"
"2022-02-12","2929.1038522500676","2987.303636499052","2859.7647897427933","2919.711674184404","2861064310.893934","350149897081.4677"
"2022-02-11","3074.9226508008437","3141.4492905194625","2880.0795730420987","2928.9863269612656","4628596552.983276","367539443582.42255"
"2022-02-10","3246.746860999416","3285.3931940804614","3059.0093895496852","3074.785686972688","5429946464.480523","388033145289.0788"
"2022-02-09","3118.7119689186875","3273.095186991252","3057.081987520683","3246.823784630779","3660598850.198035","372688780892.31"
"2022-02-08","3142.0131096598393","3234.3772753875737","3027.9557286703657","3119.3650352587847","4753168825.065178","375430903595.09485"
"2022-02-07","3059.636752020152","3189.089830411144","2994.80123640874","3141.8450928753446","4357176431.83392","365546440471.62885"
"2022-02-06","3019.57862519313","3076.824563786002","2952.688188998168","3057.5642333815035","2084064141.4296255","360719320972.3317"
"2022-02-05","2992.990863471794","3062.685306903712","2961.0669817074086","3015.0129608247357","3315351034.314098","357502970810.34155"
"2022-02-04","2693.2607706558815","2997.8301644468315","2672.9936289472944","2997.0307841640806","5890652087.893213","321663922073.5722"
"2022-02-03","2682.7019963820567","2727.3414818971737","2576.540971793306","2697.1434393531017","3466393258.3109293","320366782667.3101"
"2022-02-02","2790.4249719751156","2812.9715001839963","2614.1262724978947","2682.009888801124","4143421881.2583337","333193228876.9853"
"2022-02-01","2689.9429951464076","2815.464753410522","2675.5837883476865","2789.703860899342","3706437758.6456776","321158566462.4186"
"2022-01-31","2602.138699846841","2708.065149614766","2477.8476969461462","2688.4485229337974","3728692549.7186704","310640259821.60675"
"2022-01-30","2603.2295041050143","2641.2315834980805","2543.967326611481","2603.0635366131514","2399868891.7177687","310734971352.35004"
"2022-01-29","2547.1482982223934","2639.1702767465954","2521.413637631052","2602.386279711439","2892225575.0146914","304006255552.549"
"2022-01-28","2418.2864792296205","2559.8003557297216","2359.191371366334","2546.879547116777","4118303992.1583138","288593610907.35876"
"2022-01-27","2463.663389182041","2522.104507995966","2316.792816545655","2425.4617377457325","4626340722.3371105","293975396382.7672"
"2022-01-26","2434.6206510860166","2723.872186062714","2403.2108468199776","2464.5379867319257","6872094472.951211","290476871879.007"
"2022-01-25","2440.767046096392","2508.923165816074","2365.8386349055495","2460.442051324229","3357486548.9426794","291177194942.70233"
"2022-01-24","2541.6573874775454","2542.461463704089","2159.4717390882215","2441.3094647760236","8623727457.788027","303178724147.7011"
"2022-01-23","2409.9468601129693","2552.168318123006","2371.852523926073","2541.2931610605233","4472939101.077849","287435073389.45264"
"2022-01-22","2571.788167115049","2626.8950612360004","2300.7514239838056","2412.5249240487697","8267926584.948736","306702673508.0312"
"2022-01-21","3002.2634844569216","3034.3541269783545","2443.5826909625002","2569.2120666800884","9547122826.013092","357999249371.47076"
"2022-01-20","3087.0431280324356","3273.3998723017903","2987.3641670006095","3001.8854422448176","3739969048.8187103","368066459873.76544"
"2022-01-19","3163.279300529844","3176.4817755347735","3037.9053853054597","3085.067614656175","3490954806.591679","377113364915.9886"
"2022-01-18","3211.693647970968","3245.4009739324474","3083.5448518879175","3161.434638657551","3409067837.7955456","382841376318.40094"
"2022-01-17","3348.7948622422255","3359.1610806901977","3142.4309986192175","3211.012028298283","3157762762.203858","399138608960.1234"
"2022-01-16","3328.4620365006826","3394.3395887555375","3273.4158976669087","3348.7061591191846","1923337381.306912","396670079170.146"
"2022-01-15","3309.601722249871","3373.6698775837563","3262.4238624053246","3327.49311847406","1906877642.4933054","394377581998.36633"
"2022-01-14","3239.77268194267","3344.6599896273415","3189.5074064849123","3309.5480344838","2917558472.176153","386012630093.71216"
"2022-01-13","3371.7970368809174","3412.375664220635","3233.9318068478888","3241.802763349122","3463732529.339353","401697425105.39294"
"2022-01-12","3241.035993716384","3414.5867770739437","3207.021865769352","3372.920335203219","3968583629.5999722","386075156708.44415"
"2022-01-11","3084.4805558594917","3265.1551319126797","3052.535746626982","3240.625805980371","3808676980.8041167","367383961790.6247"
"2022-01-10","3151.125215422058","3181.327237278304","2936.5252797020994","3083.5519962060303","4513350557.818739","375279465345.2874"
"2022-01-09","3082.6131415940495","3211.7388190202328","3058.5320573274253","3151.8265202144157","2949482609.662406","367077898113.6232"
"2022-01-08","3196.0646167344303","3248.1608378102187","2999.5620049900026","3081.152080917707","4195590803.974615","380544153576.4657"
"2022-01-07","3408.796865864274","3415.865123940556","3063.633678147405","3197.896443532654","7435555555.829618","405827457689.0133"
"2022-01-06","3539.14070028059","3549.9822287238253","3298.8292356913676","3406.7009372182047","5627073117.325453","421297638925.84436"
"2022-01-05","3789.5151285219376","3847.9508468658296","3413.0412515624753","3539.5163956030474","5397637648.633344","451050904184.49927"
"2022-01-04","3764.4055561975774","3895.856969133224","3714.220449962187","3784.9773866491582","3451588835.0976634","448010838408.9695"
"2022-01-03","3831.5414114135397","3852.110018558061","3681.663290702972","3765.5855152240365","2714125184.2868423","455948755629.0998"
"2022-01-02","3766.0411086748672","3857.457377770002","3718.128802344205","3829.8975409992463","2015262434.7630212","448102628686.64496"
"2022-01-01","3675.7224313901825","3777.25564213663","3674.6724924058594","3766.532991791855","1926587662.76956","437305854697.3855"
"2021-12-31","3711.2318122372576","3814.1174254469965","3621.2844144913033","3676.3038721023518","3490400136.1295624","441480801130.356"
"2021-12-30","3628.323589168859","3769.0166427665013","3585.185116399206","3709.8337508027244","2907835367.134405","431568941940.0359"
"2021-12-29","3795.872856548882","3827.8944193336565","3603.7988181136557","3630.1196507975865","3738256880.9761977","451446138822.9971"
"2021-12-28","4039.0901108259795","4039.9186083670247","3759.7044012892184","3793.247496539454","4485975304.887402","480317633632.38245"
"2021-12-27","4066.1811014421564","4128.268224158229","4032.2716983947103","4038.4677768843076","2712919435.125686","483483806539.60266"
"2021-12-26","4094.9856234786","4107.374818273852","4005.75076170972","4065.286283770036","2119174941.9998972","486853199850.3276"
"2021-12-25","4044.2105560426576","4140.209170656141","4022.0873146453105","4097.155723339682","2303376873.7491813","480761757677.01984"
"2021-12-24","4108.478202094848","4136.799935392328","4020.3464292244507","4048.33420689141","2969429863.3563666","488346024759.44006"
"2021-12-23","3980.719462953031","4153.112232522946","3894.6646724861084","4112.388648393158","4656330731.275356","473106028677.3515"
"2021-12-22","4018.33911618446","4076.3578655965894","3937.913963229206","3980.8587601993368","3346588616.3450737","477523111380.60126"
"2021-12-21","3938.081689913943","4063.5803687581656","3913.649202364136","4016.802301007518","4159451491.356621","467932033999.68066"
"2021-12-20","3923.741158983673","3983.7108751571946","3755.710528742555","3945.162914376192","4493065481.026891","466174057752.5324"
"2021-12-19","3962.058255465146","4034.8649493909834","3887.347076999297","3925.377535151666","3465096389.554058","470672900385.18756"
"2021-12-18","3876.3203697798554","3999.1419680996096","3767.7759124905215","3961.9185825004615","3782304655.8293242","460434668062.2138"
"2021-12-17","3959.9587195046515","3995.3467702558087","3700.7851258330425","3877.0253732569886","5728736836.034091","470315746323.245"
"2021-12-16","4019.371993261186","4114.752095814465","3951.7987777397293","3958.8023171896943","4840178816.294152","477318025276.9157"
"2021-12-15","3862.9874327714215","4095.2592179503595","3645.733375034961","4021.3539826178885","6481089353.197843","458690286115.0287"
"2021-12-14","3784.1968947003897","3884.389400628515","3687.4393720756934","3861.357063168217","5312735044.657817","449287894814.962"
"2021-12-13","4134.6755429447785","4145.401208395907","3672.1445888365815","3784.8684028516527","7537787758.573046","490843211886.59375"
"2021-12-12","4084.4459112336117","4176.844510277493","3989.168328994676","4133.191935596542","3406164899.24505","484824048501.4042"
"2021-12-11","3901.0169242322318","4099.136978828002","3834.0820082154532","4091.2404904204836","4923998004.906147","462998556451.0184"
"2021-12-10","4119.017994782796","4233.513872024527","3890.2739854089737","3901.348295418714","7227149002.308524","488816691286.4753"
"2021-12-09","4441.440200293697","4492.22638603609","4078.3977693687784","4107.880313100767","5482012314.935258","527021342740.6608"
"2021-12-08","4310.3408033147825","4455.559571506452","4228.04209378472","4440.845660559196","5467326126.232305","511408613584.35815"
"2021-12-07","4358.932007276089","4430.645912922164","4260.001637682516","4310.037096188485","5327623169.293861","517116542368.7027"
"2021-12-06","4199.081312160224","4380.911755755861","3925.073899243822","4353.469577161016","9256755886.78333","498097842302.922"
"2021-12-05","4122.878232320346","4257.77715195277","4037.5185886616705","4202.362385814233","6983055818.298315","489003968143.14624"
"2021-12-04","4218.754780923045","4240.894441880274","3477.280775283117","4124.150705697404","13619926410.742447","500320917953.5341"
"2021-12-03","4515.984818752544","4659.506368228691","4034.462402221901","4218.892061859308","9139970966.000252","535511445701.3553"
"2021-12-02","4587.4948078932175","4637.73024926675","4435.565517958863","4514.765567372685","5923222764.892198","543931062374.2449"
"2021-12-01","4633.737078579108","4782.840840571112","4527.09532879112","4586.49589296643","6987633621.825061","549353501851.6527"
"2021-11-30","4447.676491746537","4757.520994010646","4349.960168071394","4630.729459465162","8747634588.78886","527236119761.40393"
"2021-11-29","4295.357703694628","4463.1657826722885","4282.178727886864","4448.928019788326","4375354721.634716","509123859155.2628"
"2021-11-28","4096.475615716194","4302.152663198631","3965.194754290682","4298.485056363903","3721624219.262096","485496285704.226"
"2021-11-27","4038.6910681629033","4187.274125638937","4031.6319994683276","4099.13584622549","2973147250.3557982","478594243414.85187"
"2021-11-26","4522.893278031701","4554.329856245052","3916.6010721730077","4044.6919975936103","8784099828.461555","535913601678.56335"
"2021-11-25","4274.2921862529665","4554.377681500648","4249.596734619109","4526.930208063784","5386469887.742112","506400444256.18567"
"2021-11-24","4341.315288979403","4374.908245461145","4169.522642546492","4271.741167416999","5246368090.810131","514283298475.4"
"2021-11-23","4088.6188053548767","4388.912814367837","4060.7314037731794","4341.189414737683","6329137421.671621","484294287162.628"
"2021-11-22","4271.806979036508","4324.2083613377135","4025.4027342332674","4089.000304862391","6178010334.538926","505935923863.19806"
"2021-11-21","4413.549139680696","4434.851945479991","4247.587567177059","4263.269709145314","3684375303.068957","522664770644.596"
"2021-11-20","4299.3196760111505","4438.939014615769","4208.348343070062","4416.450677436466","2466369637.0373087","509080480461.45636"
"2021-11-19","4002.8388515695074","4313.353719940874","3975.5668896861343","4299.196311394243","5756689005.22568","473922343001.032"
"2021-11-18","4288.43232210421","4347.1181779810395","3959.582074712942","3998.962879757964","7250457442.874616","507678635563.5067"
"2021-11-17","4212.800854493644","4301.855430768993","4065.342856862418","4290.519616640463","5923876216.543252","498668597849.67017"
"2021-11-16","4562.620873220876","4564.686931300086","4110.8975016731365","4211.456355645658","9928794797.256292","540016371488.61"
"2021-11-15","4627.851243613827","4771.61323853111","4541.419447001544","4564.140436308366","5053331100.693714","547675841757.72455"
"2021-11-14","4647.214163240019","4698.016185326705","4516.018050764583","4627.861180178256","3619676720.1911836","549906063983.0881"
"2021-11-13","4671.035486573636","4709.319441871916","4585.798245372637","4646.424951404709","2899373505.113003","552663189717.6073"
"2021-11-12","4725.3046826386935","4809.984405987607","4509.049635366595","4667.953293171051","6041536698.56272","559020819960.6833"
"2021-11-11","4636.170273308679","4782.736014144241","4578.252526403665","4722.4119387576675","4392107067.797965","548413830203.6541"
"2021-11-10","4733.464357071767","4867.570564993718","4471.932180735884","4632.037879583558","7728214657.3085375","559859517331.7867"
"2021-11-09","4811.42531671935","4841.286369668993","4714.894575906932","4732.755863974483","4888699137.623374","569016005156.1655"
"2021-11-08","4619.887891175858","4824.97196133858","4615.208021176786","4810.528881252575","5906700485.194914","542212870785.9796"
"2021-11-07","4521.137396012716","4641.304220561809","4506.785849601351","4616.582869926063","3004759221.2815614","530568321506.4635"
"2021-11-06","4480.615520372433","4534.766826395432","4330.108276164716","4522.187188253506","2401382898.2136297","525752344598.19446"
"2021-11-05","4537.179342206253","4573.947736042348","4445.658661116919","4479.138371215409","1549662565.3847816","532329193822.8109"
"2021-11-04","4605.598085572509","4608.278972133944","4422.528700195608","4537.114578943401","2930005273.985464","540294424750.6744"
"2021-11-03","4586.637391712648","4669.739656518554","4456.880761922246","4605.18664004193","6307338504.026717","538009686070.51245"
"2021-11-02","4325.910170126682","4604.159645075412","4287.308300819711","4593.5992663266425","9746947800.795597","507368380502.5317"
"2021-11-01","4289.116418059316","4386.091590477989","4147.664907981328","4323.097023697234","6111136636.149486","502995730172.30963"
"2021-10-31","4326.211410957083","4396.438290568503","4166.110491459411","4290.562873911746","5902676042.777461","507287473001.00726"
"2021-10-30","4418.743173144251","4435.338255387805","4235.288512813331","4324.1193263487985","5213179097.185479","518078902823.7513"
"2021-10-29","4287.491394138913","4463.452552105389","4231.0456508833195","4419.95893825604","11441398910.460796","502632787807.1297"
"2021-10-28","3924.5026562637877","4299.1865552661","3893.9557456656717","4288.145843220841","12518004427.916042","460026244120.289"
"2021-10-27","4130.846966016663","4313.539777692888","3914.2653690081206","3925.5841548346084","15920101317.456717","484158212951.0195"
"2021-10-26","4221.425913182285","4296.516396258454","4091.17251193055","4132.074286519825","9176759683.742266","494718266285.09766"
"2021-10-25","4078.2853982942547","4235.604730327255","4064.01217204144","4220.877569154806","5874517981.35203","477888512435.14856"
"2021-10-24","4168.07779038904","4186.4523445620025","3961.029082155574","4083.328514199805","4412434990.720757","488354110915.82874"
"2021-10-23","3971.0666555966513","4172.39144559884","3937.2588371257452","4168.022451399609","4401137961.323287","465218181063.52094"
"2021-10-22","4053.8967178546163","4168.578120082512","3888.6614721023843","3971.266436698997","8892408229.417112","474867816352.42444"
"2021-10-21","4129.931088294579","4374.953300270731","4009.039957482261","4054.620607981268","13254185663.614746","483718618167.796"
"2021-10-20","3878.6654501160406","4172.495271520033","3828.2703129152223","4163.577158501054","12774095726.91227","454236675638.9617"
"2021-10-19","3747.0771210268845","3892.445850729253","3731.8779712760547","3877.955693846776","4064344728.315105","438776111309.96356"
"2021-10-18","3846.801550792381","3893.7765350319164","3676.1730905232175","3745.0907547666293","7505882887.820437","450401896328.9732"
"2021-10-17","3828.579611692428","3918.990363332757","3641.707115942031","3847.0597596553985","4855625925.38402","448217515776.9855"
"2021-10-16","3864.853616505998","3970.084826967115","3803.738887176063","3829.6883272404693","5507833443.126265","452408222809.0645"
"2021-10-15","3777.7086695044927","3904.6867592080957","3716.470797244291","3869.1359450148025","8119775060.630118","442156190473.3845"
"2021-10-14","3606.847455893315","3827.2498207405074","3588.0554730143795","3791.2900605785617","9682105397.007233","422106315951.64606"
"2021-10-13","3491.9896757374872","3613.4866627414535","3412.4039017870255","3607.5309527567047","5421704536.813018","408617957532.7491"
